"skuDisplayName","parentDisplayName","sku","parentSku","itemQty","skuGrossWeight","parentGrossWeight","expectedGrossWeight"
"Katyayani Pseudomonas Fluorescens 1 kg x 5","Katyayani Pseudomonas Fluorescens 1 kg x 1 ","K-5125","K-5120",5,5.5,1.1,
"Katyayani Pseudomonas Fluorescens 1 kg x 3","Katyayani Pseudomonas Fluorescens 1 kg x 1 ","K-5124","K-5120",3,3.3,1.1,
"Katyayani DR BLIGHT (Metalaxyl-M 3.3% + Chlorothalonil 33.1% SC) 5 ltr x 1","Katyayani DR BLIGHT (Metalaxyl-M 3.3% + Chlorothalonil 33.1% SC) 5 ltr x 1","K-6434","K-6434",1,5.5,5.5,
"Katyayani Starch superabsorbent WATER HOLD 5KG x 1","Katyayani Starch superabsorbent WATER HOLD 5KG x 1","K-5806","K-5806",1,5.5,5.5,
"Katyayani Kartavya - Tebuconazole 50% + Trifloxystrobin 25% WG 100gm x 36","Katyayani Kartavya - Tebuconazole 50% + Trifloxystrobin 25% WG 100gm x 1","K-1392","K-1387",36,3.96,0.11,
"Katyayani Pencycuron 22.9% Sc 5 ltr x 1","Katyayani Pencycuron 22.9% Sc 5 ltr x 1","K-6607","K-6607",1,5.5,5.5,
"Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 6 gm x 5","Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 6gm x 1","K-6401","K-5551",5,0.033,0.0066,
"Katyayani Chlorothalonil 75% wp 250gm x 40","Katyayani Chlorothalonil 75% wp 250gm x 1","K-1344","K-1338",40,11,0.275,
"Katyayani thifluzamide  Peter 150ML x 1","Katyayani thifluzamide  Peter 150ML x 1","K-5254","K-5254",1,0.165,0.165,
"Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 250ml x 4","Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 250ml x 1","K-579","K-577",4,1.1,0.275,
"Katyayani METAXEL ( Metalaxyl 35 % ws) 450gm x 1","Katyayani METAXEL ( Metalaxyl 35 % ws) 450gm x 1","K-1275","K-1275",1,0.495,0.495,
"Katyayani Copper Sulphate 500gm x 1","Katyayani Copper Sulphate 500gm x 1","K-6077","K-6077",1,0.55,0.55,
"Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 5 ltr x 1","Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 5 ltr x 1","K-6148","K-6148",1,5.5,5.5,
"Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 6gm x 10","Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 6gm x 1","K-5465","K-5551",10,0.066,0.0066,
"Katyayani bordeaux mixture  950gm x 2","Katyayani bordeaux mixture  950gm x 1","K-6158","K-5666",2,2.09,1.045,
"Katyayani Azozeb  (Azoxystrobin 8.3% + Mancozeb 66.7% WG) 600 gm x 5","Katyayani Azozeb  (Azoxystrobin 8.3% + Mancozeb 66.7% WG) 600 gm x 1","K-6546","K-6544",5,3.3,0.66,
"Katyayani Tebusul (Tebuconazole 10 % + sulphur 65 % wg) 1 Kg x 5","Katyayani Tebusul (Tebuconazole 10 % + sulphur 65 % wg) 1 Kg x 1","K-557","K-554",5,5.5,1.1,
"Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 100ml x 5","Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 100ml x 1","K-6622","K-5690",5,0.55,0.11,
"Katyayani SILICA PRO - NATURAL GRANULATED SILICA 50kg x 3","Katyayani SILICA PRO - NATURAL GRANULATED SILICA 50kg  x 1","K-5762","K-5760",3,165,55,
"Katyayani NPK 13 40 13 1kg x 5","Katyayani NPK 13 40 13 1 kg X 1","K-6305","K-5831",5,5.5,1.1,
"Katyayani carbon black 100gm x 10","Katyayani carbon black 100gm x 1","K-5663","K-5660",10,1.1,0.11,
"Katyayani Namami - Tricyclazole 18.0% + Tebuconazole 14.4% SC 250ml x 20","Katyayani Namami - Tricyclazole 18.0% + Tebuconazole 14.4% SC 250ml x 1","K-1385","K-1380",20,5.5,0.275,
"Katyayani META - SULVET (Sulphur 55.16% SC) 1 ltr x 3","Katyayani META - SULVET (Sulphur 55.16% SC) 1 ltr x 1","K-6352","K-6351",3,3.3,1.1,
"Katyayani Kartavya - Tebuconazole 50% + Trifloxystrobin 25% WG 100 gm x 100","Katyayani Kartavya - Tebuconazole 50% + Trifloxystrobin 25% WG 100gm x 1","K-1394","K-1387",100,11,0.11,
"Katyayani Azozeb  (Azoxystrobin 8.3% + Mancozeb 66.7% WG) 600 gm x 1","Katyayani Azozeb  (Azoxystrobin 8.3% + Mancozeb 66.7% WG) 600 gm x 1","K-6544","K-6544",1,0.66,0.66,
"Katyayani Weed killer 5Ltr x 1","Katyayani Weed killer 5Ltr x 1","K-5262","K-5262",1,5.5,5.5,
"Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 100ml x 1","Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 100ml x 1","K-6070","K-6070",1,0.11,0.11,
"Katyayani Kartavya - Tebuconazole 50% + Trifloxystrobin 25% WG 100gm x 4","Katyayani Kartavya - Tebuconazole 50% + Trifloxystrobin 25% WG 100gm x 1","K-1389","K-1387",4,0.44,0.11,
"Katyayani METAXEL ( Metalaxyl 35 % ws) 250gm x 12","Katyayani METAXEL ( Metalaxyl 35 % ws) 250 gm x 1","K-5598","K-5058",12,3.3,0.275,
"Katyayani Azochlo ( star ) Azoxystrobin 4.8% w/w + Chlorothalonil 40% w/w SC 1 ltr x 10","Katyayani Azochlo ( star ) Azoxystrobin 4.8% w/w + Chlorothalonil 40% w/w SC 1 ltr x 1","K-6552","K-6549",10,11,1.1,
"Katyayani Azochlo ( star ) Azoxystrobin 4.8% w/w + Chlorothalonil 40% w/w SC 1 ltr x 5","Katyayani Azochlo ( star ) Azoxystrobin 4.8% w/w + Chlorothalonil 40% w/w SC 1 ltr x 1","K-6551","K-6549",5,5.5,1.1,
"Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 6 gm x 2","Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 6gm x 1","K-5755","K-5551",2,0.0132,0.0066,
"Katyayani SULVET - sulphur 80% wdg 25kg x 40","Katyayani SULVET - sulphur 80% wdg 25kg x 1","K-953","K-5787",40,1100,27.5,
"Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 250ml x 3","Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 250ml x 1","K-490","K-489",3,0.825,0.275,
"Katyayani Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 40","Katyayani Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 1","K-507","K-501",40,11,0.275,
"Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250 ML x 2","Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 1","K-1136","K-1139",2,0.55,0.275,
"Katyayani METAXEL ( Metalaxyl 35 % ws) 20 gm x 1","Katyayani METAXEL ( Metalaxyl 35 % ws) 20 gm x 1","K-6484","K-6484",1,0.022,0.022,
"Katyayani COC (Copper Oxychloride 50% WP) 20kg x 1","Katyayani COC (Copper Oxychloride 50% WP) 20kg x 1","K-5045","K-5045",1,22,22,
"Katyayani Copper Sulphate 10 kg x 1","Katyayani Copper Sulphate 10 kg x 1","K-6641","K-6641",1,11,11,
"Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 500 ml x 1","Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 500 ml x 1","K-6500","K-6500",1,0.55,0.55,
"Katyayani Namami - Tricyclazole 18.0% + Tebuconazole 14.4% SC 250ml x 7","Katyayani Namami - Tricyclazole 18.0% + Tebuconazole 14.4% SC 250ml x 1","K-1383","K-1380",7,1.925,0.275,
"Katyayani Methidathion 40% EC 1 ltr x 1","Katyayani Methidathion 40% EC 1 ltr x 1","K-6357","K-6357",1,1.1,1.1,
"Katyayani Trichoderma Harzianum Bio Fungicide Powder  1 kg x 5","Katyayani Trichoderma Harzianum Bio Fungicide Powder  1 kg x 1 ","K-5153","K-5151",5,5.5,1.1,
"Katyayani METAXEL ( Metalaxyl 35 % ws) 250 gm x 40","Katyayani METAXEL ( Metalaxyl 35 % ws) 250 gm x 1","K-5059","K-5058",40,11,0.275,
"Katyayani Starch superabsorbent WATER HOLD 1 kg x 5","Katyayani Starch superabsorbent WATER HOLD 1 kg x 1","K-6327","K-5173",5,5.5,1.1,
"Katyayani Bio Npk consortia powder 1 kg x 5","Katyayani Bio Npk consortia powder 1 kg x 1 ","K-5407","K-5405",5,5.5,1.1,
"Katyayani BHUMIRAJA (MYCORRHIZA) 50KG x 1","Katyayani BHUMIRAJA (MYCORRHIZA) 50KG x 1","K-5877","K-5877",1,55,55,
"Katyayani All in 1 Organic Fungicide 500 gm x 1","Katyayani All in 1 Organic Fungicide 500 gm x 1","K-5357","K-5357",1,0.55,0.55,
"Katyayani HEXA 5 PLUS (HEXACONAZOLE 5% SC) 1000ml x 10","Katyayani HEXA 5 PLUS (HEXACONAZOLE 5% SC) 1000ml x 1","K-485","K-483",10,11,1.1,
"Katyayani COC (Copper Oxychloride 50% WP) 50kg x 1","Katyayani COC (Copper Oxychloride 50% WP) 50kg x 1","K-5904","K-5904",1,55,55,
"Katyayani thifluzamide  Peter 150ML x 100","Katyayani thifluzamide  Peter 150ML x 1","K-5260","K-5254",100,16.5,0.165,
"Katyayani Fluxapyroxad 167 g/L + Pyraclostrobin 333 g/L SC 250 ml x 1","Katyayani Fluxapyroxad 167 g/L + Pyraclostrobin 333 g/L SC 250 ml x 1","K-6437","K-6437",1,0.275,0.275,
"Katyayani Tebusul (Tebuconazole 10 % + sulphur 65 % wg) 1 Kg X 2","Katyayani Tebusul (Tebuconazole 10 % + sulphur 65 % wg) 1 Kg x 1","K-1141","K-554",2,2.2,1.1,
"Katyayani Copper Sulphate 470g x 10","Katyayani Copper Sulphate 470g x 1","K-5813","K-5810",10,5.17,0.517,
"Katyayani DR BLIGHT (Metalaxyl-M 3.3% + Chlorothalonil 33.1% SC) 1 ltr x 1","Katyayani DR BLIGHT (Metalaxyl-M 3.3% + Chlorothalonil 33.1% SC) 1 ltr x 1","K-6343","K-6343",1,1.1,1.1,
"Katyayani Benomyl 50% WP 200 gm x 1","Katyayani Benomyl 50% WP 200 gm x 1","K-6359","K-6359",1,0.22,0.22,
"Katyayani Namami - Tricyclazole 18.0% + Tebuconazole 14.4% SC 250ml x 1","Katyayani Namami - Tricyclazole 18.0% + Tebuconazole 14.4% SC 250ml x 1","K-1380","K-1380",1,0.275,0.275,
"Katyayani METAXEL ( Metalaxyl 35 % ws) 250gm x 20","Katyayani METAXEL ( Metalaxyl 35 % ws) 250 gm x 1","K-5599","K-5058",20,5.5,0.275,
"Katyayani DR BLIGHT (Metalaxyl-M 3.3% + Chlorothalonil 33.1% SC) 250ml x 3","Katyayani DR BLIGHT (Metalaxyl-M 3.3% + Chlorothalonil 33.1% SC) 250ml x 1 ","K-5569","K-5568",3,0.825,0.275,
"Katyayani Starch superabsorbent WATER HOLD 1 kg x 20","Katyayani Starch superabsorbent WATER HOLD 1 kg x 1","K-6329","K-5173",20,22,1.1,
"Katyayani Azoxy (Azoxystrobin 23 % sc) 250ml x 7","Katyayani Azoxy (Azoxystrobin 23 % sc) 250ml x 1","K-498","K-495",7,1.925,0.275,
"Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 250ml x 40","Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 250ml x 1","K-1280","K-5824",40,11,0.275,
"Katyayani COC (Copper Oxychloride 50% WP) 1KG X 1","Katyayani COC (Copper Oxychloride 50% WP) 1KG X 1","K-5867","K-5867",1,1.1,1.1,
"Katyayani Chlorothalonil 75% wp 250gm x 12","Katyayani Chlorothalonil 75% wp 250gm x 1","K-1342","K-1338",12,3.3,0.275,
"Katyayani DR BLIGHT (Metalaxyl-M 3.3% + Chlorothalonil 33.1% SC) 250ml x 1 ","Katyayani DR BLIGHT (Metalaxyl-M 3.3% + Chlorothalonil 33.1% SC) 250ml x 1 ","K-5568","K-5568",1,0.275,0.275,
"Katyayani Azozeb  (Azoxystrobin 8.3% + Mancozeb 66.7% WG) 600 gm x 3","Katyayani Azozeb  (Azoxystrobin 8.3% + Mancozeb 66.7% WG) 600 gm x 1","K-6545","K-6544",3,1.98,0.66,
"Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 250ml x 1","Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 250ml x 1","K-5824","K-5824",1,0.275,0.275,
"Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 6gm x 40","Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 6gm x 1","K-5467","K-5551",40,0.264,0.0066,
"Katyayani DR BLIGHT (Metalaxyl-M 3.3% + Chlorothalonil 33.1% SC) 250ml x 4","Katyayani DR BLIGHT (Metalaxyl-M 3.3% + Chlorothalonil 33.1% SC) 250ml x 1 ","K-5570","K-5568",4,1.1,0.275,
"Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 1Ltr x 10","Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 1Ltr x 1","K-5637","K-6159",10,11,1.1,
"Katyayani KasuCopper 50 (Kasugamycin 5% + Copper Oxychloride 45% WP) 100 gm x 30","Katyayani KasuCopper 50 (Kasugamycin 5% + Copper Oxychloride 45% WP) 100 gm x 1","K-6513","K-6511",30,3.3,0.11,
"Katyayani Copper Sulphate 470g x 2","Katyayani Copper Sulphate 470g x 1","K-5811","K-5810",2,1.034,0.517,
"Katyayani Weed killer 250ml x 3","Katyayani Weed killer 250ml x 1 ","K-584","K-583",3,0.75,0.25,
"Katyayani Trichoderma Viride Bio Fungicide Powder  1 kg x 10","Katyayani Trichoderma Viride Bio Fungicide Powder  1 kg x 1 ","K-5145","K-5142",10,11,1.1,
"Katyayani Trichoderma Harzianum Bio Fungicide Powder  1 kg x 10","Katyayani Trichoderma Harzianum Bio Fungicide Powder  1 kg x 1 ","K-5154","K-5151",10,11,1.1,
"Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 50ml x 5","Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 50ml x 1","K-6620","K-5687",5,0.275,0.055,
"Katyayani Weed killer 250ml x 1 ","Katyayani Weed killer 250ml x 1 ","K-583","K-583",1,0.25,0.25,
"Katyayani Azochlo ( star ) Azoxystrobin 4.8% w/w + Chlorothalonil 40% w/w SC 1 ltr x 1","Katyayani Azochlo ( star ) Azoxystrobin 4.8% w/w + Chlorothalonil 40% w/w SC 1 ltr x 1","K-6549","K-6549",1,1.1,1.1,
"Katyayani DR BLIGHT (Metalaxyl-M 3.3% + Chlorothalonil 33.1% SC) 250ml x 12","Katyayani DR BLIGHT (Metalaxyl-M 3.3% + Chlorothalonil 33.1% SC) 250ml x 1 ","K-5572","K-5568",12,3.3,0.275,
"Katyayani calcium concentrate 11 % SC   liquid 5 ltr x 1","Katyayani calcium concentrate 11 % SC   liquid 5 ltr x 1","K-6561","K-6561",1,5.5,5.5,
"Katyayani SULVET - sulphur 80% wdg 5 Kg x 10","Katyayani SULVET - sulphur 80% wdg 5 kg x 1","K-6171","K-6170",10,55,5.5,
"Katyayani BACILLUS SUPP 2% AS Powder 1 kg x 1 ","Katyayani BACILLUS SUPP 2% AS Powder 1 kg x 1 ","K-5119","K-5119",1,1.1,1.1,
"Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 6gm x 150","Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 6gm x 1","K-5469","K-5551",150,0.99,0.0066,
"Katyayani Advance Pesticide Mancozeb 75 1kg x 1","Katyayani Advance Pesticide Mancozeb 75 1kg x 1","K-1189","K-1189",1,1.1,1.1,
"Katyayani kzeb (Mancozeb 75% WP) 800gm x 2","Katyayani kzeb (Mancozeb 75% WP) 800gm x 1","K-562","K-561",2,1.76,0.88,
"Katyayani Pseudomonas Fluorescens 1 kg x 1 ","Katyayani Pseudomonas Fluorescens 1 kg x 1 ","K-5120","K-5120",1,1.1,1.1,
"Katyayani AZOTRI PRO (Azoxystrobin 16.7 % + Tricyclazole 33.3% SC) 100 ml x 20","Katyayani AZOTRI PRO (Azoxystrobin 16.7 % + Tricyclazole 33.3% SC) 100 ml x 1","K-6521","K-6517",20,2.2,0.11,
"Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 1ltr x 5","Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 1ltr x 1","K-6688","K-5998",5,5.5,1.1,
"Katyayani Validamycin 3% L 1 ltr x 1","Katyayani Validamycin 3% L 1 ltr x 1","K-6666","K-6666",1,1.1,1.1,
"Katyayani Imaza (Imazethapyr 10% SL) 1 ltr x 3","Katyayani Imaza (Imazethapyr 10% SL) 1 ltr x 1","K-605","K-604",3,3.3,1.1,
"Katyayani NATURAL GRANULATED SILICA GARDNERS 950gm x 2","Katyayani NATURAL GRANULATED SILICA GARDNERS 950gm x 1","K-5423","K-5422",2,2.09,1.045,
"Katyayani ZINC SULPHATE 33% 50 KG X 1","Katyayani ZINC SULPHATE 33% 50 KG X 1","K-6025","K-6025",1,55,55,
"Katyayani DR BLIGHT (Metalaxyl-M 3.3% + Chlorothalonil 33.1% SC) 250ml x 7","Katyayani DR BLIGHT (Metalaxyl-M 3.3% + Chlorothalonil 33.1% SC) 250ml x 1 ","K-5571","K-5568",7,1.925,0.275,
"Katyayani Azochlo ( star ) Azoxystrobin 4.8% w/w + Chlorothalonil 40% w/w SC 1 ltr x 20","Katyayani Azochlo ( star ) Azoxystrobin 4.8% w/w + Chlorothalonil 40% w/w SC 1 ltr x 1","K-6553","K-6549",20,22,1.1,
"Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 1Ltr x 1","Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 1Ltr x 1","K-6159","K-6159",1,1.1,1.1,
"Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 6gm x 20","Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 6gm x 1","K-5466","K-5551",20,0.132,0.0066,
"Katyayani NPK 13 00 45 1 kg x 20","Katyayani NPK 13 40 13 1 kg X 1","K-6295","K-5831",20,22,1.1,
"Katyayani Organic manure 2kg x 1","Katyayani Organic manure 2kg x 1","K-6668","K-6668",1,2.2,2.2,
"Katyayani Fast - Paclobutrazol 23% SC 1Ltr x 3","Katyayani Fast - Paclobutrazol 23% SC 1000ml x 1","K-1159","K-36",3,3.3,1.1,
"Katyayani ammonium molybnate 52% 100gm x 5","Katyayani ammonium molybnate 52% 100gm x 1","K-5725","K-5723",5,0.55,0.11,
"Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 100ml x 2","Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 100ml x 1","K-6689","K-5821",2,0.22,0.11,
"Katyayani Azochlo ( star ) Azoxystrobin 4.8% w/w + Chlorothalonil 40% w/w SC 1 ltr x 3","Katyayani Azochlo ( star ) Azoxystrobin 4.8% w/w + Chlorothalonil 40% w/w SC 1 ltr x 1","K-6550","K-6549",3,3.3,1.1,
"Katyayani Mandipropamid 23.4% SC 1 ltr x 1","Katyayani Mandipropamid 23.4% SC 1 ltr x 1","K-6017","K-6017",1,1.1,1.1,
"Katyayani Mandipropamid 23.4% SC 25 ltr x 1","Katyayani Mandipropamid 23.4% SC 25 ltr x 1","K-6576","K-6576",1,27.5,27.5,
"Katyayani METAXEL ( Metalaxyl 35 % ws) 1 Kg x 1","Katyayani METAXEL ( Metalaxyl 35 % ws) 1 Kg x 1","K-6705","K-6705",1,1.1,1.1,
"Katyayani kzeb (Mancozeb 75% WP) 25 kg x 1","Katyayani kzeb (Mancozeb 75% WP) 25 kg x 1","K-6318","K-6318",1,27.5,27.5,
"Katyayani Kartavya - Tebuconazole 50% + Trifloxystrobin 25% WG 100 gm x 9","Katyayani Kartavya - Tebuconazole 50% + Trifloxystrobin 25% WG 100gm x 1","K-1390","K-1387",9,0.99,0.11,
"Katyayani kzeb (Mancozeb 75% WP) 1kg x 1","Katyayani kzeb (Mancozeb 75% WP) 1kg x 1","K-6087","K-6087",1,1.1,1.1,
"Katyayani kzeb (Mancozeb 75% WP) 400gm x 1","Katyayani kzeb (Mancozeb 75% WP) 400gm x 1","K-560","K-560",1,0.44,0.44,
"Katyayani Namami - Tricyclazole 18.0% + Tebuconazole 14.4% SC 250ml x 3","Katyayani Namami - Tricyclazole 18.0% + Tebuconazole 14.4% SC 250ml x 1","K-1381","K-1380",3,0.825,0.275,
"Katyayani Chlorothalonil 75% wp 250gm x 2","Katyayani Chlorothalonil 75% wp 250gm x 1","K-1339","K-1338",2,0.55,0.275,
"Katyayani Kartavya - Tebuconazole 50% + Trifloxystrobin 25% WG 100 gm x 18","Katyayani Kartavya - Tebuconazole 50% + Trifloxystrobin 25% WG 100gm x 1","K-1391","K-1387",18,1.98,0.11,
"Katyayani Azozeb  (Azoxystrobin 8.3% + Mancozeb 66.7% WG) 600 gm x 10","Katyayani Azozeb  (Azoxystrobin 8.3% + Mancozeb 66.7% WG) 600 gm x 1","K-6547","K-6544",10,6.6,0.66,
"Katyayani Aboli Pink Seeds_Flowering Seed 100gm x 1","Katyayani Aboli Pink Seeds_Flowering Seed 100gm x 1","G-76","G-76",1,0.1,0.1,
"Katyayani ISO PROPYL ALCOHOL - IPA 450ml x 1","Katyayani ISO PROPYL ALCOHOL - IPA 450ml x 1","K-676","K-676",1,0.45,0.45,
"Katyayani Malic Acid 400gm x 1","Katyayani Malic Acid 400gm x 1","K-764","K-764",1,0.4,0.4,
"Katyayani Tinopal 1 kg x 1","Katyayani Tinopal 1 kg x 1","K-843","K-843",1,1.1,1.1,
"Katyayani Metribuzin 70% WP - METZIN 250gm x 1","Katyayani Metribuzin 70% WP - METZIN 250gm x 1","K-624","K-624",1,0.25,0.25,
"Katyayani TriSodium Phosphate 397 gm x 2","Katyayani TriSodium Phosphate 397 gm x 1","K-849","K-848",2,0.794,0.397,
"Katyayani Polyvinyl Alcohol 1 kg x 1","Katyayani Polyvinyl Alcohol 1 kg x 1","K-780","K-780",1,1.1,1.1,
"Katyayani Fenox - fenoxaprop-p-ethyl 9.3 % EC 250ml x 7","Katyayani Fenox - fenoxaprop-p-ethyl 9.3 % EC 250ml x 1","K-642","K-638",7,1.75,0.25,
"Katyayani Garuda 100ml x 3","Katyayani Garuda 100ml x 1","K-600","K-599",3,0.3,0.1,
"Katyayani Calcium Propionate 1kg x 1","Katyayani Calcium Propionate 1kg x 1","K-5839","K-5839",1,1.1,1.1,
"Katyayani Silica Gel Blue 1 kg x 1","Katyayani Silica Gel Blue 1 kg x 1","K-792","K-792",1,1.1,1.1,
"Katyayani Potato Starch 400gm x 1","Katyayani Potato Starch 400gm x 1","K-782","K-782",1,0.4,0.4,
"Katyayani Salvia Blue Seeds_Flowering Seed 100gm x 1","Katyayani Salvia Blue Seeds_Flowering Seed 100gm x 1","G-23","G-23",1,0.1,0.1,
"Katyayani Sodium Alginate 400gm x 1","Katyayani Sodium Alginate 400gm x 1","K-686","K-686",1,0.4,0.4,
"Katyayani Agar Agar Powder 400gm x 1","Katyayani Agar Agar Powder 400gm x 1","K-698","K-698",1,0.4,0.4,
"Katyayani Ferric Chloride 5 kg x 1","Katyayani Ferric Chloride 5 kg x 1","K-751","K-751",1,5.5,5.5,
"Katyayani Zinc Sulphate 5 kg x 1","Katyayani Zinc Sulphate 5 kg x 1","K-859","K-859",1,5.5,5.5,
"Katyayani Vikram Clodinofop 160gm x 1","Katyayani Vikram Clodinofop 160gm x 1","K-653","K-653",1,0.16,0.16,
"Katyayani Celosia Cristata Seeds_Flowering Seed 10gm x 1","Katyayani Celosia Cristata Seeds_Flowering Seed 10gm x 1","G-67","G-67",1,0.01,0.01,
"Katyayani MSM - Metsulfuron methyl 20 % wp  8 gm x 3","Katyayani MSM - Metsulfuron methyl 20 % wp 8gm X 1","K-660","K-5868",3,0.024,0.008,
"Katyayani Clearance Paraquat Dichloride 24% SL  1 ltr X 10","Katyayani Clearance Paraquat Dichloride 24% SL  1 ltr X 1","K-1297","K-1294",10,11,1.1,
"Katyayani Weed killer Plus 1 Ltr x 1","Katyayani Weed killer Plus 1 Ltr x 1","K-5049","K-5049",1,1.1,1.1,
"Katyayani MSM - Metsulfuron methyl 20 % wp 8 gm x 80","Katyayani MSM - Metsulfuron methyl 20 % wp 8gm X 1","K-665","K-5868",80,0.64,0.008,
"Katyayani Oxalic Acid 1 kg x 1","Katyayani Oxalic Acid 1 kg x 1","K-777","K-777",1,1.1,1.1,
"Katyayani Sodium Sulphate 1 kg x 1","Katyayani Sodium Sulphate 1 kg x 1","K-822","K-822",1,1.1,1.1,
"Katyayani Massacre (Metsulfuron Methyl 10% + Chlorimuron Ethyl 10% WP) 8gm x 1","Katyayani Massacre (Metsulfuron Methyl 10% + Chlorimuron Ethyl 10% WP) 8gm x 1","K-5823","K-5823",1,0.008,0.008,
"Katyayani Imaza (Imazethapyr 10% SL) 1 ltr x 10","Katyayani Imaza (Imazethapyr 10% SL) 1 ltr x 1","K-607","K-604",10,11,1.1,
"Katyayani Corn Flower Mix Seeds_Flowering Seed 10gm x 1","Katyayani Corn Flower Mix Seeds_Flowering Seed 10gm x 1","G-59","G-59",1,0.01,0.01,
"Katyayani Sodium Alginate 5 kg x 1","Katyayani Sodium Alginate 5 kg x 1","K-688","K-688",1,5.5,5.5,
"Katyayani Calcium Carbide 75_ 1 kg x 1","Katyayani Calcium Carbide 75_ 1 kg x 1","K-717","K-717",1,1.1,1.1,
"Katyayani Alyssum Seeds_Flowering Seed 10gm x 1","Katyayani Alyssum Seeds_Flowering Seed 10gm x 1","G-43","G-43",1,0.01,0.01,
"Katyayani Borax 400gm x 1","Katyayani Borax 400gm x 1","K-5397","K-5397",1,0.4,0.4,
"Katyayani Activated Alumina 1 kg x 1","Katyayani Activated Alumina 1 kg x 1","K-696","K-696",1,1.1,1.1,
"Katyayani Feldspar 400gm x 1","Katyayani Feldspar 400gm x 1","K-746","K-746",1,0.4,0.4,
"Katyayani Aster Mix Seeds_Flowering Seed 10gm x 1","Katyayani Aster Mix Seeds_Flowering Seed 10gm x 1","G-34","G-34",1,0.01,0.01,
"Katyayani Molecular Sieves 5 kg x 1","Katyayani Molecular Sieves 5 kg x 1","K-775","K-775",1,5.5,5.5,
"Katyayani SAMAGRA ( Metribuzin 42% + Clodinafop propargyl 12% WG) 200gm x 1","Katyayani SAMAGRA ( Metribuzin 42% + Clodinafop propargyl 12% WG) 200gm x 1","K-5581","K-5581",1,0.2,0.2,
"Katyayani Soda Ash 1 kg x 1","Katyayani Soda Ash 1 kg x 1","K-801","K-801",1,1.1,1.1,
"Katyayani Apollo Gladiolus Bulbs_Flowering Seed 100gm x 1","Katyayani Apollo Gladiolus Bulbs_Flowering Seed 100gm x 1","G-54","G-54",1,0.1,0.1,
"Katyayani Sodium MetaSilicate 5 kg x 1","Katyayani Sodium MetaSilicate 5 kg x 1","K-817","K-817",1,5.5,5.5,
