category,sub_category,sku,parentSku,bulk,variant_name,displayName,grossWeight,netWeight,itemQty,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6754,K-6754,BK-52,25 Ltr x 1,Flowering booster 25 Ltr x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-1180,K-19,BK-52,250ml x 3,Flowering booster 250ml x 3,0.825,0.75,3,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6129,K-6129,BK-48,10 gm x 1,Humic+FULVIC 10 gm x 1,0.011,0.01,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6761,K-6761,BK-48,30 gm x 1,Humic+FULVIC 30 gm x 1,0.033,0.03,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-7527,K-7527,BK-48,30 gm x 10,Humic+FULVIC 30 gm x 10,0.33,0.3,10,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-986,K-986,BK-48,400gm x 1,Humic+FULVIC 400gm x 1,0.44,0.4,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-7373,K-986,BK-48,400gm x 2,Humic+FULVIC 400gm x 2,0.88,0.8,2,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6554,K-986,BK-48,400 gm x 10,Humic+FULVIC 400 gm x 10,4.4,4,10,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-24,K-24,BK-48,800gm x 1,Humic+FULVIC 800gm x 1,0.88,0.8,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6054,K-24,BK-48,800gm x 2,Humic+FULVIC 800gm x 2,1.76,1.6,2,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-26,K-24,BK-48,800gm x 4,Humic+FULVIC 800gm x 4,3.52,3.2,4,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6055,K-24,BK-48,800gm x 5,Humic+FULVIC 800gm x 5,4.4,4,5,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-10503,K-24,BK-48,800 gm x 6,Humic+FULVIC 800 gm x 6,5.28,4.8,6,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-10504,K-24,BK-48,800 gm x 8,Humic+FULVIC 800 gm x 8,7.04,6.4,8,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-28,K-24,BK-48,800 gm x 10,Humic+FULVIC 800 gm x 10,8.8,8,10,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-1176,K-1176,BK-48,250gm X 1,Humic+FULVIC 250gm X 1,0.275,0.25,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-1200,K-1200,BK-48,1 kg x 1,Humic+FULVIC 1 kg x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6938,K-1200,BK-48,1 kg x 25,Humic+FULVIC 1 kg x 25,27.5,25,25,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6902,K-1200,BK-48,1 kg x 2,Humic+FULVIC 1 kg x 2,2.2,2,2,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6432,K-6432,BK-48,4 kg x 1,Humic+FULVIC 4 kg x 1,4.4,4,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6373,K-6373,BK-48,5 kg x 1,Humic+FULVIC 5 kg x 1,5.5,5,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5071,K-5071,BK-48,100kg x 1,Humic+FULVIC 100kg x 1,110,100,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5191,K-5191,BK-48,50kg x 1,Humic+FULVIC 50kg x 1,55,50,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5082,K-24,BK-48,800gm x 25,Humic+FULVIC 800gm x 25,22,20,25,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5470,K-5470,BK-48,500 Gm x 1,Humic+FULVIC 500 Gm x 1,0.55,0.5,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-1217,K-24,BK-48,800gm x 50,Humic+FULVIC 800gm x 50,44,40,50,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6056,K-24,BK-48,800gm x 20,Humic+FULVIC 800gm x 20,17.6,16,20,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-1226,K-1226,BK-48,9kg x 1,Humic+FULVIC 9kg x 1,9.9,9,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6632,K-6632,BK-48,10kg x 1,Humic+FULVIC 10kg x 1,11,10,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-1179,K-1179,BK-48,25kg x 1,Humic+FULVIC 25kg x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5913,K-5913,BK-48,20kg x 1,Humic+FULVIC 20kg x 1,22,20,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5328,K-5328,BK-48,100gm x 1,Humic+FULVIC 100gm x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6150,K-6150,BK-48,200 gm x 1,Humic+FULVIC 200 gm x 1,0.22,0.2,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6081,K-6081,BK-48,12.5 KG X 1,Humic+FULVIC 12.5 KG X 1,13.75,12.5,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5003,K-5003,BK-48,50gm x 1,Humic+FULVIC 50gm x 1,0.055,0.05,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-1061,K-24,BK-48,800gm x 6,Humic+FULVIC 800gm x 6,5.28,4.8,6,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5186,K-5186,BK-524,500 ml x 1,Humic+FULVIC Liquid 500 ml x 1,0.55,0.5,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6376,K-6376,BK-643,1 kg x 1,Activated Humic Acid + Fulvic Acid 98 + Amminoacid 1 kg x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-7007,K-7007,BK-48,1 kg x 1,Activated Humic Acid + Fulvic Acid 98 jar 1 kg x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-7053,K-7053,BK-48,500 Gm x 1,HUMIC + FULVIC ACID 98%  Jar 500 Gm x 1,0.55,0.5,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6941,K-6941,BK-791,25 kg x 1,Humic Acid 25 kg x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-1184,K-1184,BK-518,500gm x 1,Biogold 500gm x 1,0.55,0.5,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6020,K-6020,BK-519,1kg x 1,Seaweed Extract Powder 1kg x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5645,K-5645,BK-519,250gm x 1,Seaweed Extract Powder 250gm x 1,0.275,0.25,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-51,K-51,BK-519,450 gm x 1,Seaweed Extract Powder 450 gm x 1,0.495,0.45,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-1154,K-6678,BK-519,450gm x 2,Seaweed Extract Powder 450gm x 2,0.99,0.9,2,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5801,K-6678,BK-519,450gm x 4,Seaweed Extract Powder 450gm x 4,1.98,1.8,4,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5863,K-5863,BK-519,500gm x 1,Seaweed Extract Powder 500gm x 1,0.55,0.5,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6258,K-6258,BK-519,25 kg x 1,Seaweed Extract Powder 25 kg x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-58,K-58,BK-42,250ml x 1,Seaweed Extract Liquid 250ml x 1,0.275,0.25,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-59,K-59,BK-42,500ml x 1,Seaweed Extract Liquid 500ml x 1,0.55,0.5,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-10508,K-59,BK-42,500ml x 2,Seaweed Extract Liquid 500ml x 2,1.1,1,2,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-61,K-5475,BK-42,1 Ltr x 4,Seaweed Extract Liquid 1 Ltr x 4,4.4,4,4,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-62,K-5475,BK-42,1 Ltr x 10,Seaweed Extract Liquid 1 Ltr x 10,11,10,10,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-63,K-5475,BK-42,1 Ltr x 20,Seaweed Extract Liquid 1 Ltr x 20,22,20,20,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-64,K-6062,BK-42,25 Ltr x 2,Seaweed Extract Liquid 25 Ltr x 2,55,50,2,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5458,K-5458,BK-42,80ml x 1,Seaweed Extract Liquid 80ml x 1,0.088,0.08,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6581,K-6581,BK-42,100ml x 1,Seaweed Extract Liquid 100ml x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5459,K-5458,BK-42,80ml x 2,Seaweed Extract Liquid 80ml x 2,0.176,0.16,2,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-1126,K-58,BK-42,250ml x 2,Seaweed Extract Liquid 250ml x 2,0.55,0.5,2,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-1130,K-58,BK-42,250ml x 3,Seaweed Extract Liquid 250ml x 3,0.825,0.75,3,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-1201,K-1201,BK-42,160ml x 1,Seaweed Extract Liquid 160ml x 1,0.176,0.16,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5475,K-5475,BK-42,1Ltr x 1,Seaweed Extract Liquid 1Ltr x 1,1.1,1,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5336,K-5475,BK-42,1000ml x 2,Seaweed Extract Liquid 1000ml x 2,2.2,2,2,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-1162,K-5475,BK-42,1000ml x 5,Seaweed Extract Liquid 1000ml x 5,5.5,5,5,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-1168,K-5475,BK-42,3 Ltr x 1,Seaweed Extract Liquid 3 Ltr x 1,3.3,3,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6062,K-6062,BK-42,25 LTR X 1,seaweed extract liquid 25 LTR X 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6503,K-6062,BK-42,25 ltr x 2,seaweed extract liquid 25 ltr x 2,55,50,2,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6093,K-6093,BK-42,5ltr x 1,Seaweed Extract Liquid 5ltr x 1,5.5,5,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6613,K-6093,BK-42,5ltr x 5,Seaweed Extract Liquid 5ltr x 5,27.5,25,5,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6337,K-6337,BK-42,50 ltr x 1,Seaweed Extract Liquid 50 ltr x 1,55,50,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-166,K-166,BK-41,950gm x 1,Rock Phosphate 950gm x 1,1.045,0.95,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-1155,K-166,BK-41,950gm x 2,Rock Phosphate 950gm x 2,2.09,1.9,2,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5329,K-5329,BK-41,1100gm x 1,Rock Phosphate 1100gm x 1,1.21,1.1,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5898,K-166,BK-41,950GM x 5,Rock Phosphate 950GM x 5,5.225,4.75,5,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6245,K-6245,BK-41,50 kg x 1,Rock Phosphate 50 kg x 1,55,50,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6811,K-6811,BK-41,100 gm x 1,Rock Phosphate 100 gm x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-1107,K-1107,BK-01,950gm x 1,Prom 950gm x 1,1.045,0.95,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-1108,K-1107,BK-01,950gm x 2,Prom 950gm x 2,2.09,1.9,2,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-1109,K-1107,BK-01,950gm x 5,Prom 950gm x 5,5.225,4.75,5,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-1110,K-1107,BK-01,950gm x 10,Prom 950gm x 10,10.45,9.5,10,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-128,K-5174,BK-01,50 Kg bag x 20,Prom 50 Kg bag x 20,1100,1000,20,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-1115,K-1115,BK-131,950gm x 1,Organic Potash 950gm x 1,1.045,0.95,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-1116,K-1115,BK-131,950gm x 2,Organic Potash 950gm x 2,2.09,1.9,2,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6476,K-1115,BK-131,950 gm x 3,Organic Potash 950 gm x 3,3.135,2.85,3,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-1117,K-1115,BK-131,950gm x 5,Organic Potash 950gm x 5,5.225,4.75,5,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-1118,K-1115,BK-131,950gm x 10,Organic Potash 950gm x 10,10.45,9.5,10,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5194,K-5098,BK-131,10kg Bag x 20,Organic Potash 10kg Bag x 20,220,200,20,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-129,K-5176,BK-131,50 Kg Bag x 20,Organic Potash 50 Kg Bag x 20,1100,1000,20,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-10527,K-10527,BK-131,5 kg x 1,Organic Potash 5 kg x 1,5.5,5,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5064,K-5064,BK-131,25Kg Bag x 1,Organic Potash 25Kg Bag x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-7514,K-7514,BK-131,30 Kg Bag x 1,Organic Potash 30 Kg Bag x 1,33,30,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5176,K-5176,BK-131,50 KG Bag x 1,Organic Potash 50 KG Bag x 1,55,50,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5808,K-5176,BK-131,50 KG Bag x 2,Organic Potash 50 KG Bag x 2,110,100,2,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5054,K-5176,BK-131,50Kg Bag x 10,Organic Potash 50Kg Bag x 10,550,500,10,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5055,K-5055,BK-131,50Kg Bag x 20,Organic Potash 50Kg Bag x 20,1100,1000,20,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6394,K-6394,BK-133,25 kg Bag x 1,Prom 25 kg Bag x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5174,K-5174,BK-133,50 KG Bag x 1,Prom 50 KG Bag x 1,55,50,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5061,K-5174,BK-133,50 KG Bag x 2,Prom 50 KG Bag x 2,110,100,2,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5062,K-5174,BK-133,50Kg Bag x 10,Prom 50Kg Bag x 10,550,500,10,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5063,K-5063,BK-133,1000 kg Bag x 1,Prom 1000 kg Bag x 1,1100,1000,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5175,K-5175,BK-134,10 kg x 1,Katyayani CMS 10 kg x 1,11,10,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5920,K-5920,BK-134,25kg x 1,Katyayani CMS 25kg x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5090,K-5090,BK-134,50kg x 1,Katyayani CMS 50kg x 1,55,50,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5091,K-5090,BK-134,50kg x 2,Katyayani CMS 50kg x 2,110,100,2,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5092,K-5090,BK-134,50kg x 8,Katyayani CMS 50kg x 8,440,400,8,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5093,K-5090,BK-134,50kg x 20,Katyayani CMS 50kg x 20,1100,1000,20,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6668,K-6668,BK-141,2kg x 1,Organic manure 2kg x 1,2.2,2,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5086,K-5086,BK-141,50kg x 1,Organic manure 50kg x 1,55,50,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5094,K-5086,BK-141,50kg x 2,Organic manure 50kg x 2,110,100,2,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5095,K-5086,BK-141,50kg x 8,Organic manure 50kg x 8,440,400,8,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5096,K-5086,BK-141,50kg x 20,Organic manure 50kg x 20,1100,1000,20,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5132,K-5097,BK-136,10kg Bucket x 10,Prom 10kg Bucket x 10,110,100,10,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5133,K-5097,BK-136,10kg Bucket x 40,Prom 10kg Bucket x 40,440,400,40,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5134,K-5097,BK-136,10kg Bucket x 100,Prom 10kg Bucket x 100,1100,1000,100,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5097,K-5097,BK-136,10 kg Bucket x 1,Prom 10 kg Bucket x 1,11,10,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6928,K-6928,BK-787,50 KG BAG X 1,Red organic prom 50 KG BAG X 1,55,50,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6929,K-6929,BK-788,50 KG BAG X 1,Black organic prom 50 KG BAG X 1,55,50,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5098,K-5098,BK-131,10 kg Bucket x 1,Organic Potash 10 kg Bucket x 1,11,10,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5135,K-5098,BK-131,10kg Bucket x 10,Organic Potash 10kg Bucket x 10,110,100,10,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5136,K-5098,BK-131,10kg Bucket x 40,Organic Potash 10kg Bucket x 40,440,400,40,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5137,K-5098,BK-131,10kg Bucket x 100,Organic Potash 10kg Bucket x 100,1100,1000,100,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5878,K-5878,BK-137,10KG Bucket x 1,Katyayani Humic Zyme Plus 10KG Bucket x 1,11,10,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-7151,K-7151,BK-137,12.5 kg x 1,Katyayani Humic Zyme Plus 12.5 kg x 1,13.75,12.5,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-7538,K-7538,BK-137,25 KG BAG X 1,Katyayani Humic Zyme Plus 25 KG BAG X 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5138,K-5878,BK-137,10kg Bucket x 10,Katyayani Humic Zyme Plus 10kg Bucket x 10,110,100,10,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5139,K-5878,BK-137,10kg Bucket x 40,Katyayani Humic Zyme Plus 10kg Bucket x 40,440,400,40,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5140,K-5878,BK-137,10kg Bucket x 100,Katyayani Humic Zyme Plus 10kg Bucket x 100,1100,1000,100,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5422,K-5422,BK-138,950gm x 1,NATURAL GRANULATED SILICA GARDNERS 950gm x 1,1.045,0.95,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5423,K-5422,BK-138,950gm x 2,NATURAL GRANULATED SILICA GARDNERS 950gm x 2,2.09,1.9,2,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5424,K-5422,BK-138,950gm x 5,NATURAL GRANULATED SILICA GARDNERS 950gm x 5,5.225,4.75,5,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5425,K-5422,BK-138,950gm x 10,NATURAL GRANULATED SILICA GARDNERS 950gm x 10,10.45,9.5,10,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6669,K-6669,BK-138,500gm x 1,SILICA PRO - NATURAL GRANULATED SILICA 500gm x 1,0.55,0.5,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5760,K-5760,BK-138,50kg  x 1,SILICA PRO - NATURAL GRANULATED SILICA 50kg  x 1,55,50,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5761,K-5760,BK-138,50kg  x 2,SILICA PRO - NATURAL GRANULATED SILICA 50kg  x 2,110,100,2,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5762,K-5760,BK-138,50kg x 3,SILICA PRO - NATURAL GRANULATED SILICA 50kg x 3,165,150,3,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5763,K-5760,BK-138,50kg  x 4,SILICA PRO - NATURAL GRANULATED SILICA 50kg  x 4,220,200,4,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5426,K-5760,BK-138,50kg x 20,SILICA PRO - NATURAL GRANULATED SILICA 50kg x 20,1100,1000,20,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5660,K-5660,BK-496,100gm x 1,carbon black 100gm x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5661,K-5660,BK-496,100gm x 3,carbon black 100gm x 3,0.33,0.3,3,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5662,K-5660,BK-496,100gm x 5,carbon black 100gm x 5,0.55,0.5,5,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5663,K-5660,BK-496,100gm x 10,carbon black 100gm x 10,1.1,1,10,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6940,K-6940,BK-496,500gm x 1,carbon black 500gm x 1,0.55,0.5,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5894,K-5894,BK-496,25KG x 1,Carbon black 25KG x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5996,K-5996,BK-496,10kg x 1,Carbon black 10kg x 1,11,10,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6662,K-6662,BK-141,5kg x 1,ORGANIC MANURE 5kg x 1,5.5,5,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5932,K-5932,BK-141,10kg x 1,ORGANIC MANURE ( bucket) 10kg x 1,11,10,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5794,K-5932,BK-141,10 Kg  x 10,ORGANIC MANURE ( bucket) 10 Kg  x 10,110,100,10,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5795,K-5932,BK-141,10 Kg x 40,ORGANIC MANURE ( bucket) 10 Kg x 40,440,400,40,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5796,K-5932,BK-141,10 Kg x 100,ORGANIC MANURE ( bucket) 10 Kg x 100,1100,1000,100,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5190,K-5190,BK-474,10kg Bucket x 1,Zyme 10kg Bucket x 1,11,10,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-6406,K-6406,BK-474,25kg Bag x 1,Zyme 25kg Bag x 1,27.5,25,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5099,K-5099,BK-474,35 KG Bucket X 1,Zyme 35 KG Bucket X 1,38.5,35,1,,,,,,,,,,,,,,,,,,
Fertilizer,Organic Fertilizer,K-5195,K-5099,BK-474,35kg x 4,Bio Zyme 35kg x 4,154,140,4,,,,,,,,,,,,,,,,,,
Pesticide,Organic Insecticides,K-203,K-203,BK-56,100ml x 1,Activated neem oil 100ml x 1,0.11,0.1,1,,,,,,,,,,,,,,,,,,
Pesticide,Organic Insecticides,K-7510,K-203,BK-56,100ml x 4,Activated neem oil 100ml x 4,0.44,0.4,4,,,,,,,,,,,,,,,,,,
Pesticide,Organic Insecticides,K-6659,K-6659,BK-56,250ml x 1,Activated neem oil 250ml x 1,0.275,0.25,1,,,,,,,,,,,,,,,,,,
Pesticide,Organic Insecticides,K-204,K-204,BK-56,400ml x 1,Activated neem oil 400ml x 1,0.44,0.4,1,,,,,,,,,,,,,,,,,,
Pesticide,Organic Insecticides,K-7209,K-7209,BK-56,500 ml x 1,Activated neem oil 500 ml x 1,0.55,0.5,1,,,,,,,,,,,,,,,,,,
Pesticide,Organic Insecticides,K-205,K-205,BK-56,900ml x 1,Activated neem oil 900ml x 1,0.99,0.9,1,,,,,,,,,,,,,,,,,,
Pesticide,Organic Insecticides,K-206,K-205,BK-56,900ml x 2,Activated neem oil 900ml x 2,1.98,1.8,2,,,,,,,,,,,,,,,,,,
Pesticide,Organic Insecticides,K-207,K-205,BK-56,900ml x 5,Activated neem oil 900ml x 5,4.95,4.5,5,,,,,,,,,,,,,,,,,,
Pesticide,Organic Insecticides,K-208,K-205,BK-56,900ml x 10,Activated neem oil 900ml x 10,9.9,9,10,,,,,,,,,,,,,,,,,,
Pesticide,Organic Insecticides,K-209,K-205,BK-56,900ml x 20,Activated neem oil 900ml x 20,19.8,18,20,,,,,,,,,,,,,,,,,,
