category,mongodb_category,sub_category,mongodb_sub_category,sku,parentSku,bulk,mongodb_bulk,variant_name,mongodb_variant_name,displayName,mongodb_displayName,grossWeight,mongodb_grossWeight,netWeight,mongodb_netWeight,itemQty,mongodb_itemQty
Fertilizer,Fertilizer,Bio Stimulant,Bio Stimulant,K-141,K-141,BK-5830,BK-5830,250ml x 1,250ml x 1,Bhannat Biostimulant 250ml x 1,Katyayani Bhannaat Biostimulant 250ml x 1,0.275,0.275,0.25,0.25,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-6575,K-6575,BK-143,BK-143,25 ltr x 1,25 ltr x 1,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 25 ltr x 1,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 25 ltr x 1,27.5,27.5,25,25,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-544,K-541,BK-45,BK-45,800gm x 10,800gm x 10,Samartha - Carbendazim 12 % + Mancozeb 63 % WP 800gm x 10,Katyayani Samartha - Carbendazim 12 % + Mancozeb 63 % WP 800gm x 10,8.8,8.8,8,8,10,10
Pesticide,Pesticide,Bio Insecticides,Bio Insecticides,K-5162,K-5159,BK-468,BK-468,1 kg x 10,1 kg x 10,BT Bio Larvicide Powder 1 kg x 10,Katyayani BT Bio Larvicide Powder 1 kg x 10,11,11,10,10,10,10
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-6620,K-5687,BK-499,BK-499,50ml x 5,50ml x 5,DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 50ml x 5,Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 50ml x 5,0.275,0.275,0.25,0.25,5,5
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-5089,K-1250,BK-43,BK-43,400gm x 75,400gm x 75,PROPI - Propineb 70% WP 400gm x 75,Katyayani PROPI - Propineb 70% WP 400gm x 75,33,33,30,30,75,75
Fungicide,Fungicide,Bio Fungicide,Bio Fungicide,K-460,K-458,BK-546,BK-546,1 ltr x 5,1 ltr x 5,Trichoderma viride 1 ltr x 5,Katyayani Trichoderma viride 1 ltr x 5,5.5,5.5,5,5,5,5
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-531,K-527,BK-43,BK-43,800gm x 25,800gm x 25,PROPI - Propineb 70% WP 800gm x 25,Katyayani PROPI - Propineb 70% WP 800gm x 25,22,22,20,20,25,25
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-1210,K-1139,BK-143,BK-143,250ml x 40,250ml x 40,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 40,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 40,11,11,10,10,40,40
Fungicide,Fungicide,Bio Fungicide,Bio Fungicide,K-469,K-466,BK-817,BK-817,1 ltr x 10,1 ltr x 10,Ampelomyces quisqualis 1 ltr x 10,Katyayani Ampelomyces quisqualis 1 ltr x 10,11,11,10,10,10,10
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-5171,K-5171,BK-144,BK-144,250gm X 1,250gm X 1,Meta-manco 250gm X 1,Katyayani Meta-manco 250gm X 1,0.275,0.275,0.25,0.25,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-434,K-433,BK-475,BK-475,250ml x 3,250ml x 3,Boost (Propiconazole 25 % EC) 250ml x 3,Katyayani Boost (Propiconazole 25 % EC) 250ml x 3,0.825,0.825,0.75,0.75,3,3
Fertilizer,Fertilizer,Bio Fertilizer,Bio Fertilizer,K-6371,K-6371,BK-994,BK-994,25 ltr x 1,25 ltr x 1,Azotobacter spp 25 ltr x 1,Katyayani Azotobacter spp 25 ltr x 1,27.5,27.5,25,25,1,1
Fungicide,Fungicide,Bio Fungicide,Bio Fungicide,K-5142,K-5142,BK-486,BK-486,1 kg x 1,1 kg x 1 ,Trichoderma Viride Bio Fungicide Powder  1 kg x 1,Katyayani Trichoderma Viride Bio Fungicide Powder  1 kg x 1 ,1.1,1.1,1,1,1,1
Fertilizer,Fertilizer,Bio Fertilizer,Bio Fertilizer,K-99,K-97,BK-902,BK-902,1 Ltr x 5,1 Ltr x 5,Sulphur & Iron Bacteria 1 Ltr x 5,Katyayani Sulphur & Iron Bacteria 1 Ltr x 5,5.5,5.5,5,5,5,5
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-522,K-522,BK-03,BK-03,200 gm x 1,200 gm x 1,dismiss (Dimethomorph 50% WP) 200 gm x 1,Katyayani dismiss (Dimethomorph 50% WP) 200 gm x 1,0.22,0.22,0.2,0.2,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-505,K-501,BK-482,BK-482,250ml x 12,250ml x 12,Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 12,Katyayani Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 12,3.3,3.3,3,3,12,12
Pesticide,Pesticide,Bio Insecticides,Bio Insecticides,K-258,K-256,BK-862,BK-862,1 Ltr x 5,1 Ltr x 5,Triple Attack - VBM 1 Ltr x 5,Katyayani Triple Attack - VBM 1 Ltr x 5,5.5,5.5,5,5,5,5
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-1215,K-533,BK-47,BK-47,250gm x 7,250gm x 7,KTM (THIOPHANATE METHYL 70% WP) 250gm x 7,Katyayani KTM (THIOPHANATE METHYL 70% WP) 250gm x 7,1.925,1.925,1.75,1.75,7,7
Fungicide,Fungicide,Bio Fungicide,Bio Fungicide,K-6579,K-6579,BK-546,BK-546,100 ml x 1,100 ml x 1,Trichoderma viride 100 ml x 1,Katyayani Trichoderma viride 100 ml x 1,0.11,0.11,0.1,0.1,1,1
Fertilizer,Fertilizer,Bio Fertilizer,Bio Fertilizer,K-77,K-77,BK-652,BK-652,1 Ltr x 1,1 Ltr x 1,Azospirillum spp 1 Ltr x 1,Katyayani Azospirillum spp 1 Ltr x 1,1.1,1.1,1,1,1,1
Fertilizer,Fertilizer,Bio Fertilizer,Bio Fertilizer,K-6944,K-6944,BK-480,BK-480,25 Ltr x 1,25 Ltr x 1,calcium Solubilizing Bacteria 25 Ltr x 1,Katyayani calcium Solubilizing Bacteria 25 Ltr x 1,27.5,27.5,25,25,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-6622,K-5690,BK-499,BK-499,100ml x 5,100ml x 5,DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 100ml x 5,Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 100ml x 5,0.55,0.55,0.5,0.5,5,5
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-1188,K-1188,BK-03,BK-03,600 gm x 1,600 gm x 1,dismiss (Dimethomorph 50% WP) 600 gm x 1,Katyayani dismiss (Dimethomorph 50% WP) 600 gm x 1,0.66,0.66,0.6,0.6,1,1
Fertilizer,Fertilizer,Bio Fertilizer,Bio Fertilizer,K-102,K-101,BK-903,BK-903,1 Ltr x 3,1 Ltr x 3,compost activator 1 Ltr x 3,Katyayani compost activator 1 Ltr x 3,3.3,3.3,3,3,3,3
Fertilizer,Fertilizer,Bio Fertilizer,Bio Fertilizer,K-81,K-81,BK-911,BK-911,1 Ltr x 1,1 Ltr x 1,Acetobacter spp 1 Ltr x 1,Katyayani Acetobacter spp 1 Ltr x 1,1.1,1.1,1,1,1,1
Fungicide,Fungicide,Bio Fungicide,Bio Fungicide,K-5120,K-5120,BK-548,BK-548,1 kg x 1,1 kg x 1 ,Pseudomonas Fluorescens 1 kg x 1,Katyayani Pseudomonas Fluorescens 1 kg x 1 ,1.1,1.1,1,1,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-5849,K-5849,BK-03,BK-03,500gm x 1,500gm x 1,dismiss (Dimethomorph 50% WP) 500gm x 1,Katyayani dismiss (Dimethomorph 50% WP) 500gm x 1,0.55,0.55,0.5,0.5,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-7038,K-5824,BK-995,BK-995,250ml x 7,250ml x 7,Chatur - Mancozeb 40% + Azoxystrobin 7% 250ml x 7,Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 250ml x 7,1.925,1.925,1.75,1.75,7,7
Pesticide,Pesticide,Bio Insecticides,Bio Insecticides,K-5168,K-5167,BK-901,BK-901,1 kg x 3,1 kg x 3,Verticillium Lecanii Bio Insecticide Powder 1 kg x 3,Katyayani Verticillium Lecanii Bio Insecticide Powder 1 kg x 3,3.3,3.3,3,3,3,3
Fungicide,Fungicide,Bio Fungicide,Bio Fungicide,K-5151,K-5151,BK-487,BK-487,1 kg x 1,1 kg x 1 ,Trichoderma Harzianum Bio Fungicide Powder  1 kg x 1,Katyayani Trichoderma Harzianum Bio Fungicide Powder  1 kg x 1 ,1.1,1.1,1,1,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-6907,K-6907,BK-852,BK-852,5 Ltr x 1,5 Ltr x 1,Defender CS 5 Ltr x 1,Katyayani Defender CS 5 Ltr x 1,5.5,5.5,5,5,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-6915,K-1304,BK-852,BK-852,1 Ltr x 5,1 Ltr x 5,Defender CS 1 Ltr x 5,Katyayani Defender CS 1 Ltr x 5,5.5,5.5,5,5,5,5
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-5073,K-6720,BK-60,BK-60,500ml x 10,500ml x 10,Azoxy (Azoxystrobin 23 % sc) 500ml x 10,Katyayani Azoxy (Azoxystrobin 23 % sc) 500ml x 10,11,11,10,10,10,10
Fertilizer,Fertilizer,Bio Fertilizer,Bio Fertilizer,K-5284,K-5325,BK-09,BK-09,1kg x 5,1kg x 5,MYCORRHIZA 1kg x 5,Katyayani MYCORRHIZA 1kg x 5,5.5,5.5,5,5,5,5
Fertilizer,Fertilizer,Bio Fertilizer,Bio Fertilizer,K-109,K-109,BK-863,BK-863,1 Ltr x 1,1 Ltr x 1,VAM (Vesicular Arbuscular Mycorrhiza) 1 Ltr x 1,Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 1 Ltr x 1,1.1,1.1,1,1,1,1
Fertilizer,Fertilizer,Bio Fertilizer,Bio Fertilizer,K-110,K-109,BK-863,BK-863,1 Ltr x 3,1 Ltr x 3,VAM (Vesicular Arbuscular Mycorrhiza) 1 Ltr x 3,Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 1 Ltr x 3,3.3,3.3,3,3,3,3
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-437,K-433,BK-475,BK-475,250ml x 12,250ml x 12,Boost (Propiconazole 25 % EC) 250ml x 12,Katyayani Boost (Propiconazole 25 % EC) 250ml x 12,3.3,3.3,3,3,12,12
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-492,K-489,BK-472,BK-472,250ml x 7,250ml x 7,Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 250ml x 7,Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 250ml x 7,1.925,1.925,1.75,1.75,7,7
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-507,K-501,BK-482,BK-482,250ml x 40,250ml x 40,Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 40,Katyayani Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 40,11,11,10,10,40,40
Pesticide,Pesticide,Bio Insecticides,Bio Insecticides,K-6567,K-256,BK-862,BK-862,1 ltr x 2,1 ltr x 2,Triple Attack - VBM 1 ltr x 2,Katyayani Triple Attack - VBM 1 ltr x 2,2.2,2.2,2,2,2,2
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-6087,K-6087,BK-44,BK-44,1kg x 1,1kg x 1,kzeb (Mancozeb 75% WP) 1kg x 1,Katyayani kzeb (Mancozeb 75% WP) 1kg x 1,1.1,1.1,1,1,1,1
Pesticide,Pesticide,Bio Insecticides,Bio Insecticides,K-6710,K-6710,BK-651,BK-651,250 ml x 1,250 ml x 1,NEMA PRIME (Pochonia chlamydposporia 1% ) LIQUID 250 ml x 1,Katyayani NEMA PRIME (Pochonia chlamydposporia 1% ) LIQUID 250 ml x 1,0.275,0.275,0.25,0.25,1,1
Pesticide,Pesticide,Bio Insecticides,Bio Insecticides,K-244,K-244,BK-869,BK-869,1 Ltr x 1,1 Ltr x 1,Beauveria Bassiana 1 Ltr x 1,Katyayani Beauveria Bassiana 1 Ltr x 1,1.1,1.1,1,1,1,1
Pesticide,Pesticide,Bio Insecticides,Bio Insecticides,K-7004,K-7004,BK-540,BK-540,100gm x 1,100gm x 1,TRIPLE ATTACK WP - VBM 100gm x 1,Katyayani TRIPLE ATTACK WP - VBM 100gm x 1,0.11,0.11,0.1,0.1,1,1
other Products,other Products,Other Product,Other Product,G-707,G-424,BK-431,BK-431,473 ml x 2,473 ml x 2,Acetone 473 ml x 2,Katyayani Acetone 473 ml x 2,0.946,0.946,0.946,0.946,2,2
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-538,K-533,BK-47,BK-47,250gm x 20,250gm x 20,KTM (THIOPHANATE METHYL 70% WP) 250gm x 20,Katyayani KTM (THIOPHANATE METHYL 70% WP) 250gm x 20,5.5,5.5,5,5,20,20
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-486,K-483,BK-490,BK-490,1 ltr x 50,1 ltr x 50,HEXA 5 PLUS (HEXACONAZOLE 5% SC) 1 ltr x 50,Katyayani HEXA 5 PLUS (HEXACONAZOLE 5% SC) 1 ltr x 50,55,55,50,50,50,50
Fertilizer,Fertilizer,Bio Fertilizer,Bio Fertilizer,K-6711,K-6711,BK-790,BK-790,25ltr x 1,25ltr x 1,Phosphate Solubilizing Bacteria 25ltr x 1,Katyayani Phosphate Solubilizing Bacteria 25ltr x 1,27.5,27.5,25,25,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-7033,K-7033,BK-490,BK-490,200 ltr x 1,200 ltr x 1,HEXA 5 PLUS (HEXACONAZOLE 5% SC) 200 ltr x 1,Katyayani HEXA 5 PLUS (HEXACONAZOLE 5% SC) 200 ltr x 1,220,220,200,200,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-1224,K-527,BK-43,BK-43,800gm x 50,800gm x 50,PROPI - Propineb 70% WP 800gm x 50,Katyayani PROPI - Propineb 70% WP 800gm x 50,55,55,50,50,50,50
Fertilizer,Fertilizer,Bio Fertilizer,Bio Fertilizer,K-5681,K-5680,BK-543,BK-543,4kg x 2,4kg x 2,BHUMIRAJA (MYCORRHIZA) 4kg x 2,Katyayani BHUMIRAJA (MYCORRHIZA) 4kg x 2,8.8,8.8,8,8,2,2
Fungicide,Fungicide,Bio Fungicide,Bio Fungicide,K-6791,K-6791,BK-491,BK-491,25 Ltr x 1,25 Ltr x 1,Bacillus supp 2% AS 25 Ltr x 1,Katyayani Bacillus supp 2% AS 25 Ltr x 1,27.5,27.5,25,25,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-5085,K-508,BK-473,BK-473,250ml x 60,250ml x 60,Difenoconazole 25% EC - CONCOR 250ml x 60,Katyayani Concor 250ml x 60,16.5,16.5,15,15,60,60
Fungicide,Fungicide,Bio Fungicide,Bio Fungicide,K-480,K-478,BK-491,BK-491,1 ltr x 5,1 ltr x 5,Bacillus supp 2% AS 1 ltr x 5,Katyayani Bacillus supp 2% AS 1 ltr x 5,5.5,5.5,5,5,5,5
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-1389,K-1387,BK-145,BK-145,100gm x 4,100gm x 4,Plantivo - Tebuconazole 50% + Trifloxystrobin 25% WG 100gm x 4,Katyayani Kartavya - Tebuconazole 50% + Trifloxystrobin 25% WG 100gm x 4,0.44,0.44,0.4,0.4,4,4
Pesticide,Pesticide,Bio Insecticides,Bio Insecticides,K-242,K-240,BK-622,BK-622,1 Ltr x 5,1 Ltr x 5,Sporothrix Fungorum 1 Ltr x 5,Katyayani Sporothrix Fungorum 1 Ltr x 5,5.5,5.5,5,5,5,5
Seeds,Seeds,Seeds,Seeds,G-703,G-703,BK-192,BK-192,1 gm x 1,1 gm x 1,Salvia Red Seeds_Flowering Seed 1 gm x 1,Katyayani Salvia Red Seeds_Flowering Seed 1 gm x 1,0.001,0.001,0.001,0.001,1,1
Fertilizer,Fertilizer,Bio Stimulant,Bio Stimulant,K-6409,K-141,BK-5830,BK-5830,250ml x 10,250ml x 10,Bhannat Biostimulant 250ml x 10,Katyayani Bhannat Biostimulant 250ml x 10,2.75,2.75,2.5,2.5,10,10
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-1341,K-1338,BK-527,BK-527,250gm x 6,250gm x 6,Chlorothalonil 75% wp 250gm x 6,Katyayani Chlorothalonil 75% wp 250gm x 6,1.65,1.65,1.5,1.5,6,6
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-6808,K-6805,BK-475,BK-475,100ml x 5,100ml x 5,Boost (Propiconazole 25 % EC) 100ml x 5,Katyayani Boost (Propiconazole 25 % EC) 100ml x 5,0.55,0.55,0.5,0.5,5,5
Fertilizer,Fertilizer,Bio Fertilizer,Bio Fertilizer,K-88,K-85,BK-790,BK-790,1 Ltr x 10,1 Ltr x 10,Phosphate Solubilizing Bacteria 1 Ltr x 10,Katyayani Phosphate Solubilizing Bacteria 1 Ltr x 10,11,11,10,10,10,10
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-556,K-554,BK-632,BK-632,1 Kg x 3,1 Kg x 3,Tebusul (Tebuconazole 10 % + sulphur 65 % wg) 1 Kg x 3,Katyayani Tebusul (Tebuconazole 10 % + sulphur 65 % wg) 1 Kg x 3,3.3,3.3,3,3,3,3
other Products,other Products,Other Product,Other Product,G-749,G-749,BK-930,BK-930,29 gm x 1,28.5 g  x1,Glyserol Mono Starate 29 gm x 1,Glyserol Mono Starate28.5 g x1,0.029,0.029,0.029,0.029,1,1
Fungicide,Fungicide,Bio Fungicide,Bio Fungicide,K-5149,K-5146,BK-553,BK-553,1 kg x 10,1 kg x 10,Paecilomyces Lilacinus Bio Powder 1 kg x 10,Katyayani Paecilomyces Lilacinus Bio Fungicide Powder 1 kg x 10,11,11,10,10,10,10
Fertilizer,Fertilizer,Bio Fertilizer,Bio Fertilizer,K-6991,K-6991,BK-790,BK-790,5 Ltr x 1,5 Ltr x 1,Phosphate Solubilizing Bacteria 5 Ltr x 1,Katyayani Phosphate Solubilizing Bacteria 5 Ltr x 1,5.5,5.5,5,5,1,1
Fertilizer,Fertilizer,Bio Stimulant,Bio Stimulant,K-6408,K-141,BK-5830,BK-5830,250ml x 5,250ml x 5,Bhannat Biostimulant 250ml x 5,Katyayani Bhannat Biostimulant 250ml x 5,1.375,1.375,1.25,1.25,5,5
Fungicide,Fungicide,Bio Fungicide,Bio Fungicide,K-472,K-470,BK-867,BK-867,1 ltr x 5,1 ltr x 5,Pseudomonas fluorescence 1 ltr x 5,Katyayani Pseudomonas fluorescence 1 ltr x 5,5.5,5.5,5,5,5,5
Fertilizer,Fertilizer,Bio Fertilizer,Bio Fertilizer,K-5827,K-5827,BK-918,BK-918,50 ltr x 1,50 ltr x 1,Potash Mobilizing Bacteria 50 ltr x 1,Katyayani Potash Mobilizing Bacteria 50 ltr x 1,55,55,50,50,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-542,K-541,BK-45,BK-45,800gm x 2,800gm x 2,Samartha - Carbendazim 12 % + Mancozeb 63 % WP 800gm x 2,Katyayani Samartha - Carbendazim 12 % + Mancozeb 63 % WP 800gm x 2,1.76,1.76,1.6,1.6,2,2
Fertilizer,Fertilizer,Bio Fertilizer,Bio Fertilizer,K-103,K-101,BK-903,BK-903,1 Ltr x 5,1 Ltr x 5,compost activator 1 Ltr x 5,Katyayani compost activator 1 Ltr x 5,5.5,5.5,5,5,5,5
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-1387,K-1387,BK-145,BK-145,100gm x 1,100gm x 1,Plantivo - Tebuconazole 50% + Trifloxystrobin 25% WG 100gm x 1,Katyayani Kartavya - Tebuconazole 50% + Trifloxystrobin 25% WG 100gm x 1,0.11,0.11,0.1,0.1,1,1
Pesticide,Pesticide,Bio Insecticides,Bio Insecticides,K-5157,K-5155,BK-650,BK-650,1 kg x 5,1 kg x 5,Beauveria Bassiana Bio Insecticide Powder 1 kg x 5,Katyayani Beauveria Bassiana Bio Insecticide Powder 1 kg x 5,5.5,5.5,5,5,5,5
Fertilizer,Fertilizer,Bio Fertilizer,Bio Fertilizer,K-5677,K-5676,BK-480,BK-480,1Ltr x 3,1Ltr x 3,Calcium Solubilizing bacteria 1Ltr x 3,Katyayani Calcium Solubilizing bacteria 1Ltr x 3,3.3,3.3,3,3,3,3
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-564,K-561,BK-44,BK-44,800gm x 10,800gm x 10,kzeb (Mancozeb 75% WP) 800gm x 10,Katyayani kzeb (Mancozeb 75% WP) 800gm x 10,8.8,8.8,8,8,10,10
Seeds,Seeds,Seeds,Seeds,G-693,G-693,BK-165,BK-165,1 gm x 1,1 gm x 1,vinaca seeds (1 gm) 1 gm x 1,Katyayani vinaca seeds (1 gm) 1 gm x 1,0.001,0.001,0.001,0.001,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-6367,K-6367,BK-490,BK-490,250 ml x 1,250 ml x 1,HEXA 5 PLUS (HEXACONAZOLE 5% SC) 250 ml x 1,Katyayani HEXA 5 PLUS (HEXACONAZOLE 5% SC) 250 ml x 1,0.275,0.275,0.25,0.25,1,1
Pesticide,Pesticide,Bio Insecticides,Bio Insecticides,K-5799,K-5799,BK-901,BK-901,100gm x 1,100gm x 1,Verticillium Lecanii Bio Insecticide Powder 100gm x 1,Katyayani Verticillium Lecanii Bio Insecticide Powder 100gm x 1,0.11,0.11,0.1,0.1,1,1
Pesticide,Pesticide,Bio Insecticides,Bio Insecticides,K-5166,K-5163,BK-859,BK-859,1 kg x 10,1 kg x 10,Metarhizium Anisopliae Bio Insecticide Powder 1 kg x 10,Katyayani Metarhizium Anisopliae Bio Insecticide Powder 1 kg x 10,11,11,10,10,10,10
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-436,K-433,BK-475,BK-475,250ml x 6,250ml x 6,Boost (Propiconazole 25 % EC) 250ml x 6,Katyayani Boost (Propiconazole 25 % EC) 250ml x 6,1.65,1.65,1.5,1.5,6,6
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-536,K-533,BK-47,BK-47,250gm x 6,250gm x 6,KTM (THIOPHANATE METHYL 70% WP) 250gm x 6,Katyayani KTM (THIOPHANATE METHYL 70% WP) 250gm x 6,1.65,1.65,1.5,1.5,6,6
Pesticide,Pesticide,Bio Insecticides,Bio Insecticides,K-5167,K-5167,BK-901,BK-901,1 kg x 1,1 kg x 1 ,Verticillium Lecanii Bio Insecticide Powder 1 kg x 1,Katyayani Verticillium Lecanii Bio Insecticide Powder 1 kg x 1 ,1.1,1.1,1,1,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-5019,K-5019,BK-467,BK-467,1000gm x 1,1000gm x 1 ,ELPI (Cymoxanil 8 % + Mancozeb 64 % WP) 1000gm x 1,Katyayani ELPI (Cymoxanil 8 % + Mancozeb 64 % WP) 1000gm x 1 ,1.1,1.1,1,1,1,1
Pesticide,Pesticide,Bio Insecticides,Bio Insecticides,K-5627,K-5626,BK-540,BK-540,1KG x 3,1KG x 3,TRIPLE ATTACK WP - VBM 1KG x 3,Katyayani TRIPLE ATTACK WP - VBM 1KG x 3,3.3,3.3,3,3,3,3
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-6148,K-6148,BK-499,BK-499,5 ltr x 1,5 ltr x 1,DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 5 ltr x 1,Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 5 ltr x 1,5.5,5.5,5,5,1,1
Pesticide,Pesticide,Bio Insecticides,Bio Insecticides,K-252,K-252,BK-992,BK-992,1 Ltr x 1,1 Ltr x 1,Metarhizium anisopliae 1 Ltr x 1,Katyayani Metarhizium anisopliae 1 Ltr x 1,1.1,1.1,1,1,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-6171,K-6170,BK-874,BK-874,5 Kg x 10,5 Kg x 10,SULVET - sulphur 80% wdg 5 Kg x 10,Katyayani SULVET - sulphur 80% wdg 5 Kg x 10,55,55,50,50,10,10
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-7006,K-7006,BK-60,BK-60,15 ml x 1,15 ml x 1,Azoxy (Azoxystrobin 23 % sc) 15 ml x 1,Katyayani Azoxy (Azoxystrobin 23 % sc) 15 ml x 1,0.0165,0.0165,0.015,0.015,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-547,K-547,BK-467,BK-467,500gm x 1,500gm x 1,ELPI (Cymoxanil 8 % + Mancozeb 64 % WP) 500gm x 1,Katyayani ELPI (Cymoxanil 8 % + Mancozeb 64 % WP) 500gm x 1,0.55,0.55,0.5,0.5,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-6707,K-6707,BK-143,BK-143,1ltr x 1,1ltr x 1,Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 1ltr x 1,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 1ltr x 1,1.1,1.1,1,1,1,1
Fungicide,Fungicide,Bio Fungicide,Bio Fungicide,K-6751,K-6751,BK-870,BK-870,25 Ltr x 1,25 Ltr x 1,Paecilomyces Lilacinus 25 Ltr x 1,Katyayani Paecilomyces Lilacinus 25 Ltr x 1,27.5,27.5,25,25,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-5821,K-5821,BK-472,BK-472,100ml x 1,100ml x 1,Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 100ml x 1,Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 100ml x 1,0.11,0.11,0.1,0.1,1,1
Fertilizer,Fertilizer,Bio Fertilizer,Bio Fertilizer,K-5829,K-5829,BK-863,BK-863,100ml x 1,100ml x 1,VAM (Vesicular Arbuscular Mycorrhiza) 100ml x 1,Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 100ml x 1,0.11,0.11,0.1,0.1,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-562,K-561,BK-44,BK-44,800gm x 2,800gm x 2,kzeb (Mancozeb 75% WP) 800gm x 2,Katyayani kzeb (Mancozeb 75% WP) 800gm x 2,1.76,1.76,1.6,1.6,2,2
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-1272,K-1272,BK-06,BK-06,460 gm x 1,460 gm x 1,Copper Sulphate 460 gm x 1,Katyayani Copper Sulphate 460 gm x 1,0.506,0.506,0.46,0.46,1,1
Fungicide,Fungicide,Chemical Fungicide,Chemical Fungicide,K-5812,K-5810,BK-06,BK-06,470g x 4,470g x 4,Copper Sulphate 470g x 4,Katyayani Copper Sulphate 470g x 4,2.068,2.068,1.88,1.88,4,4
