displayName,sku,parentSku,itemQty,grossWeight,is_parent,parentDisplayName,parentGrossWeight,correctGrossWeight,isCorrectGrossWeight
Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 250ml x 3,K-578,K-577,3,0.825,false,Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 250ml x 1,0.275,0.825,true
Katyayani Paecilomyces Lilacinus Bio Fungicide Powder 1 kg x 5,K-5148,K-5146,5,5.5,false,Katyayani Paecilomyces Lilacinus Bio Fungicide Powder 1 kg x 1 ,1.1,5.5,true
Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 1Ltr x 3,K-6160,K-6159,3,3.3,false,Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 1Ltr x 1,1.1,3.3,true
Katyayani SILICA PRO - NATURAL GRANULATED SILICA 50kg x 20,K-5426,K-5760,20,1100,false,Katyayani SILICA PRO - NATURAL GRANULATED SILICA 50kg  x 1,55,1100,true
Katyayani HEXA 5 PLUS (HEXACONAZOLE 5% SC) 1000ml x 5,K-484,K-483,5,5.5,false,Katyayani HEXA 5 PLUS (HEXACONAZOLE 5% SC) 1000ml x 1,1.1,5.5,true
Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 4,K-1138,K-1139,4,1.1,false,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 1,0.275,1.1,true
Katyayani NPK 00 00 23 470gm x 20,K-5674,K-5670,20,10.34,false,Katyayani NPK 00 00 23 470gm x 1,0.517,10.34,true
Katyayani thifluzamide  Peter 150ML x 2,K-5255,K-5254,2,0.33,false,Katyayani thifluzamide  Peter 150ML x 1,0.165,0.33,true
Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 250ml x 7,K-580,K-577,7,1.925,false,Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 250ml x 1,0.275,1.925,true
Katyayani METAXEL ( Metalaxyl 35 % ws) 25kg x 20,K-5075,K-6722,20,660,false,Katyayani METAXEL ( Metalaxyl 35 % ws) 25 kg x 1,27.5,550,false
Katyayani Neev ( Tebuconazole 2% DS )  40gm x 20,K-5665,K-5689,20,0.88,false,Katyayani Neev ( Tebuconazole 2% DS )  40gm x 1,0.044,0.88,true
Katyayani AZOTRI PRO (Azoxystrobin 16.7 % + Tricyclazole 33.3% SC) 100 ml x 5,K-6519,K-6517,5,0.55,false,Katyayani AZOTRI PRO (Azoxystrobin 16.7 % + Tricyclazole 33.3% SC) 100 ml x 1,0.11,0.55,true
Katyayani METAXEL ( Metalaxyl 35 % ws) 250gm x 4,K-5597,K-5058,4,1.1,false,Katyayani METAXEL ( Metalaxyl 35 % ws) 250 gm x 1,0.275,1.1,true
Katyayani thifluzamide  Peter 150ML x 6,K-5257,K-5254,6,0.99,false,Katyayani thifluzamide  Peter 150ML x 1,0.165,0.99,true
Katyayani Tebusul (Tebuconazole 10 % + sulphur 65 % wg) 1 Kg x 20,K-559,K-554,20,22,false,Katyayani Tebusul (Tebuconazole 10 % + sulphur 65 % wg) 1 Kg x 1,1.1,22,true
Katyayani Pseudomonas Fluorescens 1 kg x 5,K-5125,K-5120,5,5.5,false,Katyayani Pseudomonas Fluorescens 1 kg x 1 ,1.1,5.5,true
Katyayani Pseudomonas Fluorescens 1 kg x 3,K-5124,K-5120,3,3.3,false,Katyayani Pseudomonas Fluorescens 1 kg x 1 ,1.1,3.3,true
Katyayani Kartavya - Tebuconazole 50% + Trifloxystrobin 25% WG 100gm x 36,K-1392,K-1387,36,3.96,false,Katyayani Kartavya - Tebuconazole 50% + Trifloxystrobin 25% WG 100gm x 1,0.11,3.96,true
Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 6 gm x 5,K-6401,K-5551,5,0.033,true,Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 6gm x 1,0.0066,0.033,true
Katyayani Chlorothalonil 75% wp 250gm x 40,K-1344,K-1338,40,11,false,Katyayani Chlorothalonil 75% wp 250gm x 1,0.275,11,true
Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 250ml x 4,K-579,K-577,4,1.1,false,Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 250ml x 1,0.275,1.1,true
Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 6gm x 10,K-5465,K-5551,10,0.066,false,Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 6gm x 1,0.0066,0.066,true
Katyayani bordeaux mixture  950gm x 2,K-6158,K-5666,2,2.09,false,Katyayani bordeaux mixture  950gm x 1,1.045,2.09,true
Katyayani Azozeb  (Azoxystrobin 8.3% + Mancozeb 66.7% WG) 600 gm x 5,K-6546,K-6544,5,3.3,false,Katyayani Azozeb  (Azoxystrobin 8.3% + Mancozeb 66.7% WG) 600 gm x 1,0.66,3.3,true
Katyayani Tebusul (Tebuconazole 10 % + sulphur 65 % wg) 1 Kg x 5,K-557,K-554,5,5.5,false,Katyayani Tebusul (Tebuconazole 10 % + sulphur 65 % wg) 1 Kg x 1,1.1,5.5,true
Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 100ml x 5,K-6622,K-5690,5,0.55,false,Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 100ml x 1,0.11,0.55,true
Katyayani SILICA PRO - NATURAL GRANULATED SILICA 50kg x 3,K-5762,K-5760,3,165,false,Katyayani SILICA PRO - NATURAL GRANULATED SILICA 50kg  x 1,55,165,true
Katyayani NPK 13 40 13 1kg x 5,K-6305,K-5831,5,5.5,false,Katyayani NPK 13 40 13 1 kg X 1,1.1,5.5,true
Katyayani carbon black 100gm x 10,K-5663,K-5660,10,1.1,false,Katyayani carbon black 100gm x 1,0.11,1.1,true
Katyayani Meta-manco 400gm x 10,K-5640,K-5041,10,4.4,false,,,,Parent Not Found
Katyayani Namami - Tricyclazole 18.0% + Tebuconazole 14.4% SC 250ml x 20,K-1385,K-1380,20,5.5,false,Katyayani Namami - Tricyclazole 18.0% + Tebuconazole 14.4% SC 250ml x 1,0.275,5.5,true
Katyayani META - SULVET (Sulphur 55.16% SC) 1 ltr x 3,K-6352,K-6351,3,3.3,true,Katyayani META - SULVET (Sulphur 55.16% SC) 1 ltr x 1,1.1,3.3,true
Katyayani Kartavya - Tebuconazole 50% + Trifloxystrobin 25% WG 100 gm x 100,K-1394,K-1387,100,11,false,Katyayani Kartavya - Tebuconazole 50% + Trifloxystrobin 25% WG 100gm x 1,0.11,11,true
Katyayani Weed killer 250ml x 20,K-587,K-583,20,5.5,false,Katyayani Weed killer 250ml x 1 ,0.25,5,false
Katyayani Kartavya - Tebuconazole 50% + Trifloxystrobin 25% WG 100gm x 4,K-1389,K-1387,4,0.44,false,Katyayani Kartavya - Tebuconazole 50% + Trifloxystrobin 25% WG 100gm x 1,0.11,0.44,true
Katyayani METAXEL ( Metalaxyl 35 % ws) 250gm x 12,K-5598,K-5058,12,3.3,false,Katyayani METAXEL ( Metalaxyl 35 % ws) 250 gm x 1,0.275,3.3,true
Katyayani Azochlo ( star ) Azoxystrobin 4.8% w/w + Chlorothalonil 40% w/w SC 1 ltr x 10,K-6552,K-6549,10,11,false,Katyayani Azochlo ( star ) Azoxystrobin 4.8% w/w + Chlorothalonil 40% w/w SC 1 ltr x 1,1.1,11,true
Katyayani Azochlo ( star ) Azoxystrobin 4.8% w/w + Chlorothalonil 40% w/w SC 1 ltr x 5,K-6551,K-6549,5,5.5,false,Katyayani Azochlo ( star ) Azoxystrobin 4.8% w/w + Chlorothalonil 40% w/w SC 1 ltr x 1,1.1,5.5,true
Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 6 gm x 2,K-5755,K-5551,2,0.0132,false,Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 6gm x 1,0.0066,0.0132,true
Katyayani SULVET - sulphur 80% wdg 25kg x 40,K-953,K-5787,40,1100,false,Katyayani SULVET - sulphur 80% wdg 25kg x 1,27.5,1100,true
Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 250ml x 3,K-490,K-489,3,0.825,false,Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 250ml x 1,0.275,0.825,true
Katyayani Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 40,K-507,K-501,40,11,false,Katyayani Prodizol (Propiconazole 13.9 % + Difenoconazole 13.9 %) 250ml x 1,0.275,11,true
Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250 ML x 2,K-1136,K-1139,2,0.55,false,Katyayani Professor (Ametocitradin 27 + Dimethomorph 20.27 SC) 250ml x 1,0.275,0.55,true
Katyayani Namami - Tricyclazole 18.0% + Tebuconazole 14.4% SC 250ml x 7,K-1383,K-1380,7,1.925,false,Katyayani Namami - Tricyclazole 18.0% + Tebuconazole 14.4% SC 250ml x 1,0.275,1.925,true
Katyayani Trichoderma Harzianum Bio Fungicide Powder  1 kg x 5,K-5153,K-5151,5,5.5,false,Katyayani Trichoderma Harzianum Bio Fungicide Powder  1 kg x 1 ,1.1,5.5,true
Katyayani METAXEL ( Metalaxyl 35 % ws) 250 gm x 40,K-5059,K-5058,40,11,false,Katyayani METAXEL ( Metalaxyl 35 % ws) 250 gm x 1,0.275,11,true
Katyayani Starch superabsorbent WATER HOLD 1 kg x 5,K-6327,K-5173,5,5.5,false,Katyayani Starch superabsorbent WATER HOLD 1 kg x 1,1.1,5.5,true
Katyayani Bio Npk consortia powder 1 kg x 5,K-5407,K-5405,5,5.5,false,Katyayani Bio Npk consortia powder 1 kg x 1 ,1.1,5.5,true
Katyayani HEXA 5 PLUS (HEXACONAZOLE 5% SC) 1000ml x 10,K-485,K-483,10,11,false,Katyayani HEXA 5 PLUS (HEXACONAZOLE 5% SC) 1000ml x 1,1.1,11,true
Katyayani thifluzamide  Peter 150ML x 100,K-5260,K-5254,100,16.5,false,Katyayani thifluzamide  Peter 150ML x 1,0.165,16.5,true
Katyayani Weed killer 250ml x 12,K-586,K-583,12,3.3,false,Katyayani Weed killer 250ml x 1 ,0.25,3,false
Katyayani Tebusul (Tebuconazole 10 % + sulphur 65 % wg) 1 Kg X 2,K-1141,K-554,2,2.2,false,Katyayani Tebusul (Tebuconazole 10 % + sulphur 65 % wg) 1 Kg x 1,1.1,2.2,true
Katyayani Copper Sulphate 470g x 10,K-5813,K-5810,10,5.17,false,Katyayani Copper Sulphate 470g x 1,0.517,5.17,true
Katyayani METAXEL ( Metalaxyl 35 % ws) 250gm x 20,K-5599,K-5058,20,5.5,false,Katyayani METAXEL ( Metalaxyl 35 % ws) 250 gm x 1,0.275,5.5,true
Katyayani DR BLIGHT (Metalaxyl-M 3.3% + Chlorothalonil 33.1% SC) 250ml x 3,K-5569,K-5568,3,0.825,false,Katyayani DR BLIGHT (Metalaxyl-M 3.3% + Chlorothalonil 33.1% SC) 250ml x 1 ,0.275,0.825,true
Katyayani Starch superabsorbent WATER HOLD 1 kg x 20,K-6329,K-5173,20,22,false,Katyayani Starch superabsorbent WATER HOLD 1 kg x 1,1.1,22,true
Katyayani Azoxy (Azoxystrobin 23 % sc) 250ml x 7,K-498,K-495,7,1.925,false,Katyayani Azoxy (Azoxystrobin 23 % sc) 250ml x 1,0.275,1.925,true
Katyayani COC (Copper Oxychloride 50% WP) 450gm x 4,K-570,K-568,4,1.98,false,,,,Parent Not Found
Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 250ml x 40,K-1280,K-5824,40,11,false,Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 250ml x 1,0.275,11,true
Katyayani Chlorothalonil 75% wp 250gm x 12,K-1342,K-1338,12,3.3,false,Katyayani Chlorothalonil 75% wp 250gm x 1,0.275,3.3,true
Katyayani Azozeb  (Azoxystrobin 8.3% + Mancozeb 66.7% WG) 600 gm x 3,K-6545,K-6544,3,1.98,false,Katyayani Azozeb  (Azoxystrobin 8.3% + Mancozeb 66.7% WG) 600 gm x 1,0.66,1.98,true
Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 6gm x 40,K-5467,K-5551,40,0.264,false,Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 6gm x 1,0.0066,0.264,true
Katyayani DR BLIGHT (Metalaxyl-M 3.3% + Chlorothalonil 33.1% SC) 250ml x 4,K-5570,K-5568,4,1.1,false,Katyayani DR BLIGHT (Metalaxyl-M 3.3% + Chlorothalonil 33.1% SC) 250ml x 1 ,0.275,1.1,true
Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 1Ltr x 10,K-5637,K-6159,10,11,false,Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 1Ltr x 1,1.1,11,true
Katyayani KasuCopper 50 (Kasugamycin 5% + Copper Oxychloride 45% WP) 100 gm x 30,K-6513,K-6511,30,3.3,false,Katyayani KasuCopper 50 (Kasugamycin 5% + Copper Oxychloride 45% WP) 100 gm x 1,0.11,3.3,true
Katyayani Copper Sulphate 470g x 2,K-5811,K-5810,2,1.034,false,Katyayani Copper Sulphate 470g x 1,0.517,1.034,true
Katyayani Weed killer 250ml x 3,K-584,K-583,3,0.75,false,Katyayani Weed killer 250ml x 1 ,0.25,0.75,true
Katyayani Trichoderma Viride Bio Fungicide Powder  1 kg x 10,K-5145,K-5142,10,11,false,Katyayani Trichoderma Viride Bio Fungicide Powder  1 kg x 1 ,1.1,11,true
Katyayani COC (Copper Oxychloride 50% WP) 450gm x 2,K-569,K-568,2,0.99,false,,,,Parent Not Found
Katyayani Trichoderma Harzianum Bio Fungicide Powder  1 kg x 10,K-5154,K-5151,10,11,false,Katyayani Trichoderma Harzianum Bio Fungicide Powder  1 kg x 1 ,1.1,11,true
Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 50ml x 5,K-6620,K-5687,5,0.275,false,Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 50ml x 1,0.055,0.275,true
Katyayani DR BLIGHT (Metalaxyl-M 3.3% + Chlorothalonil 33.1% SC) 250ml x 12,K-5572,K-5568,12,3.3,false,Katyayani DR BLIGHT (Metalaxyl-M 3.3% + Chlorothalonil 33.1% SC) 250ml x 1 ,0.275,3.3,true
Katyayani SULVET - sulphur 80% wdg 5 Kg x 10,K-6171,K-6170,10,55,false,Katyayani SULVET - sulphur 80% wdg 5 kg x 1,5.5,55,true
Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 6gm x 150,K-5469,K-5551,150,0.99,false,Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 6gm x 1,0.0066,0.99,true
Katyayani kzeb (Mancozeb 75% WP) 800gm x 2,K-562,K-561,2,1.76,false,Katyayani kzeb (Mancozeb 75% WP) 800gm x 1,0.88,1.76,true
Katyayani AZOTRI PRO (Azoxystrobin 16.7 % + Tricyclazole 33.3% SC) 100 ml x 20,K-6521,K-6517,20,2.2,false,Katyayani AZOTRI PRO (Azoxystrobin 16.7 % + Tricyclazole 33.3% SC) 100 ml x 1,0.11,2.2,true
Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 1ltr x 5,K-6688,K-5998,5,5.5,false,Katyayani DrZole (Azoxystrobin 11.00 % Tebuconazole 18.30 % SC) 1ltr x 1,1.1,5.5,true
Katyayani Imaza (Imazethapyr 10% SL) 1 ltr x 3,K-605,K-604,3,3.3,false,Katyayani Imaza (Imazethapyr 10% SL) 1 ltr x 1,1.1,3.3,true
Katyayani NATURAL GRANULATED SILICA GARDNERS 950gm x 2,K-5423,K-5422,2,2.09,false,Katyayani NATURAL GRANULATED SILICA GARDNERS 950gm x 1,1.045,2.09,true
Katyayani DR BLIGHT (Metalaxyl-M 3.3% + Chlorothalonil 33.1% SC) 250ml x 7,K-5571,K-5568,7,1.925,false,Katyayani DR BLIGHT (Metalaxyl-M 3.3% + Chlorothalonil 33.1% SC) 250ml x 1 ,0.275,1.925,true
Katyayani Azochlo ( star ) Azoxystrobin 4.8% w/w + Chlorothalonil 40% w/w SC 1 ltr x 20,K-6553,K-6549,20,22,false,Katyayani Azochlo ( star ) Azoxystrobin 4.8% w/w + Chlorothalonil 40% w/w SC 1 ltr x 1,1.1,22,true
Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 6gm x 20,K-5466,K-5551,20,0.132,false,Katyayani KMYCIN (Streptomycin Sulphate 90% + Tetracycline Hydrochloride 10%) 6gm x 1,0.0066,0.132,true
Katyayani NPK 13 00 45 1 kg x 20,K-6295,K-5831,20,22,false,Katyayani NPK 13 40 13 1 kg X 1,1.1,22,true
Katyayani Fast - Paclobutrazol 23% SC 1Ltr x 3,K-1159,K-36,3,3.3,false,Katyayani Fast - Paclobutrazol 23% SC 1000ml x 1,1.1,3.3,true
Katyayani ammonium molybnate 52% 100gm x 5,K-5725,K-5723,5,0.55,false,Katyayani ammonium molybnate 52% 100gm x 1,0.11,0.55,true
Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 100ml x 2,K-6689,K-5821,2,0.22,false,Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 100ml x 1,0.11,0.22,true
Katyayani Azochlo ( star ) Azoxystrobin 4.8% w/w + Chlorothalonil 40% w/w SC 1 ltr x 3,K-6550,K-6549,3,3.3,false,Katyayani Azochlo ( star ) Azoxystrobin 4.8% w/w + Chlorothalonil 40% w/w SC 1 ltr x 1,1.1,3.3,true
Katyayani Kartavya - Tebuconazole 50% + Trifloxystrobin 25% WG 100 gm x 9,K-1390,K-1387,9,0.99,false,Katyayani Kartavya - Tebuconazole 50% + Trifloxystrobin 25% WG 100gm x 1,0.11,0.99,true
Katyayani Namami - Tricyclazole 18.0% + Tebuconazole 14.4% SC 250ml x 3,K-1381,K-1380,3,0.825,false,Katyayani Namami - Tricyclazole 18.0% + Tebuconazole 14.4% SC 250ml x 1,0.275,0.825,true
Katyayani Chlorothalonil 75% wp 250gm x 2,K-1339,K-1338,2,0.55,false,Katyayani Chlorothalonil 75% wp 250gm x 1,0.275,0.55,true
Katyayani Kartavya - Tebuconazole 50% + Trifloxystrobin 25% WG 100 gm x 18,K-1391,K-1387,18,1.98,false,Katyayani Kartavya - Tebuconazole 50% + Trifloxystrobin 25% WG 100gm x 1,0.11,1.98,true
Katyayani Azozeb  (Azoxystrobin 8.3% + Mancozeb 66.7% WG) 600 gm x 10,K-6547,K-6544,10,6.6,false,Katyayani Azozeb  (Azoxystrobin 8.3% + Mancozeb 66.7% WG) 600 gm x 1,0.66,6.6,true
Katyayani TriSodium Phosphate 397 gm x 2,K-849,K-848,2,0.794,false,Katyayani TriSodium Phosphate 397 gm x 1,0.397,0.794,true
Katyayani Fenox - fenoxaprop-p-ethyl 9.3 % EC 250ml x 7,K-642,K-638,7,1.75,false,Katyayani Fenox - fenoxaprop-p-ethyl 9.3 % EC 250ml x 1,0.25,1.75,true
Katyayani Garuda 100ml x 3,K-600,K-599,3,0.3,false,Katyayani Garuda 100ml x 1,0.1,0.3,true
Katyayani paddy Guard 250ml x 20,K-636,K-630,20,5.5,false,Katyayani paddy Guard 250 MLx 1,0.25,5,false
Katyayani MSM - Metsulfuron methyl 20 % wp  8 gm x 3,K-660,K-5868,3,0.024,false,Katyayani MSM - Metsulfuron methyl 20 % wp 8gm X 1,0.008,0.024,true
Katyayani Clearance Paraquat Dichloride 24% SL  1 ltr X 10,K-1297,K-1294,10,11,false,Katyayani Clearance Paraquat Dichloride 24% SL  1 ltr X 1,1.1,11,true
Katyayani Vikram Clodinofop 160gm x 25,K-658,K-653,25,4.4,false,Katyayani Vikram Clodinofop 160gm x 1,0.16,4,false
Katyayani MSM - Metsulfuron methyl 20 % wp 8 gm x 80,K-665,K-5868,80,0.64,false,Katyayani MSM - Metsulfuron methyl 20 % wp 8gm X 1,0.008,0.64,true
Katyayani paddy Guard 250ml x 4,K-633,K-630,4,1.1,false,Katyayani paddy Guard 250 MLx 1,0.25,1,false
Katyayani Imaza (Imazethapyr 10% SL) 1 ltr x 10,K-607,K-604,10,11,false,Katyayani Imaza (Imazethapyr 10% SL) 1 ltr x 1,1.1,11,true
Katyayani Sodium Citrate dihydrate 397gm x 3,K-5457,K-689,3,1.309,false,Katyayani Sodium Citrate dihydrate 397 gm x 1,0.397,1.191,false
Katyayani Fenox - fenoxaprop-p-ethyl 9.3 % EC 250ml x 12,K-643,K-638,12,3.3,false,Katyayani Fenox - fenoxaprop-p-ethyl 9.3 % EC 250ml x 1,0.25,3,false
Katyayani Clearance Paraquat Dichloride 24% SL  1 ltr X 5,K-1296,K-1294,5,5.5,false,Katyayani Clearance Paraquat Dichloride 24% SL  1 ltr X 1,1.1,5.5,true
Katyayani Clearance Paraquat Dichloride 24% SL  1 ltr X 3,K-1295,K-1294,3,3.3,false,Katyayani Clearance Paraquat Dichloride 24% SL  1 ltr X 1,1.1,3.3,true
Katyayani Lemar -Tembotrione 42% SC (34.4% w/w) 115 ml x 5,K-6332,K-5187,5,0.575,false,Katyayani Lemar -Tembotrione 42% SC (34.4% w/w) 115 ml x 1 ,0.115,0.575,true
Katyayani MSM - Metsulfuron methyl 20 % wp 8 gm x 40,K-664,K-5868,40,0.32,false,Katyayani MSM - Metsulfuron methyl 20 % wp 8gm X 1,0.008,0.32,true
Katyayani Imaza (Imazethapyr 10% SL) 1 ltr x 50,K-608,K-604,50,55,false,Katyayani Imaza (Imazethapyr 10% SL) 1 ltr x 1,1.1,55,true
Katyayani SAMAGRA ( Metribuzin 42% + Clodinafop propargyl 12% WG) 200gm x 5,K-5647,K-5581,5,1.1,false,Katyayani SAMAGRA ( Metribuzin 42% + Clodinafop propargyl 12% WG) 200gm x 1,0.2,1,false
Katyayani Metribuzin 70% WP - METZIN 1 Kg x 5,K-627,K-6090,5,5.5,false,Katyayani Metribuzin 70% WP - METZIN 1kg x 1,1.1,5.5,true
Katyayani paddy Guard 250ml x 2,K-631,K-630,2,0.5,false,Katyayani paddy Guard 250 MLx 1,0.25,0.5,true
Katyayani MSM - Metsulfuron methyl 20 % wp 8 gm x 230,K-667,K-5868,230,1.84,false,Katyayani MSM - Metsulfuron methyl 20 % wp 8gm X 1,0.008,1.84,true
Katyayani MSM - Metsulfuron methyl 20 % wp 8 gm x 160,K-666,K-5868,160,1.28,false,Katyayani MSM - Metsulfuron methyl 20 % wp 8gm X 1,0.008,1.28,true
"Katyayani Katal (2,4-D Dimethyl Amine Salt 58% SL) 1 ltr x 50",K-965,K-999,50,55,false,"Katyayani Katal (2,4-D Dimethyl Amine Salt 58% SL) 1 ltr x 1",1.1,55,true
Katyayani Calcium Propionate 397 gm x 2,K-726,K-725,2,0.794,true,Katyayani Calcium Propionate 397 gm x 1,0.397,0.794,true
Katyayani Massacre (Metsulfuron Methyl 10% + Chlorimuron Ethyl 10% WP) 8 gm x 5,K-968,K-5823,5,0.04,false,Katyayani Massacre (Metsulfuron Methyl 10% + Chlorimuron Ethyl 10% WP) 8gm x 1,0.008,0.04,true
Katyayani Metribuzin 70% WP - METZIN 250gm x 4,K-626,K-624,4,1.1,false,Katyayani Metribuzin 70% WP - METZIN 250gm x 1,0.25,1,false
Katyayani Cow Dung Cakes 100pc x 10 set,K-681,K-679,10,5.5,false,Katyayani Cow Dung Cakes 100pc x 1,0.55,5.5,true
Katyayani MSM - Metsulfuron methyl 20 % wp 8 gm x 10,K-662,K-5868,10,0.08,false,Katyayani MSM - Metsulfuron methyl 20 % wp 8gm X 1,0.008,0.08,true
Katyayani Lemar -Tembotrione 42% SC (34.4% w/w) 115 ml x 15,K-6335,K-5187,15,1.8975,false,Katyayani Lemar -Tembotrione 42% SC (34.4% w/w) 115 ml x 1 ,0.115,1.725,false
Katyayani Fenox - fenoxaprop-p-ethyl 9.3 % EC 250ml x 3,K-640,K-638,3,0.75,false,Katyayani Fenox - fenoxaprop-p-ethyl 9.3 % EC 250ml x 1,0.25,0.75,true
Katyayani Calcium Propionate 397 gm x 10,K-727,K-725,10,4.367,true,Katyayani Calcium Propionate 397 gm x 1,0.397,3.97,false
Katyayani PENZA 1 ltr x 100,K-1099,K-619,100,110,false,Katyayani PENZA 1 ltr x 1,1.1,110,true
Katyayani OXYFEN - OXYFLOURFEN 23.5 % EC  250ml x 40,K-618,K-613,40,11,false,Katyayani OXYFEN - OXYFLOURFEN 23.5 % EC  250ml x 1,0.25,10,false
Katyayani Weed killer Plus 1 Ltr x 2,K-5050,K-5049,2,2.2,false,Katyayani Weed killer Plus 1 Ltr x 1,1.1,2.2,true
Katyayani Pendimethalin 38.7 % cs-PENDA - Herbicide 700 Ml x 100,K-1307,K-994,100,0.7,false,Katyayani Pendimethalin 38.7 % cs-PENDA - Herbicide 700 ML X 1,0.7,70,false
Katyayani MSM - Metsulfuron methyl 20 % wp 8 gm x 5,K-661,K-5868,5,0.04,false,Katyayani MSM - Metsulfuron methyl 20 % wp 8gm X 1,0.008,0.04,true
Katyayani Massacre (Metsulfuron Methyl 10% + Chlorimuron Ethyl 10% WP)  8 gm x 3,K-967,K-5823,3,0.024,false,Katyayani Massacre (Metsulfuron Methyl 10% + Chlorimuron Ethyl 10% WP) 8gm x 1,0.008,0.024,true
Katyayani Sodium Benzoate 397 gm x 10,K-805,K-803,10,4.367,false,Katyayani Sodium Benzoate 397 gm x 1,0.397,3.97,false
Katyayani Tathaastu - Quizalofop Ethyl 5%EC 250ml x 40,K-674,K-669,40,11,false,Katyayani Tathaastu - Quizalofop Ethyl 5%EC 250ml x 1,0.25,10,false
Katyayani Tathaastu - Quizalofop Ethyl 5%EC 250ml x 12,K-672,K-669,12,3.3,false,Katyayani Tathaastu - Quizalofop Ethyl 5%EC 250ml x 1,0.25,3,false
Katyayani TriSodium Phosphate 397 gm x 10,K-850,K-848,10,4.367,false,Katyayani TriSodium Phosphate 397 gm x 1,0.397,3.97,false
Katyayani Tathaastu - Quizalofop Ethyl 5%EC 250ml x 4,K-671,K-669,4,1,false,Katyayani Tathaastu - Quizalofop Ethyl 5%EC 250ml x 1,0.25,1,true
Katyayani PENZA 1 ltr x 5,K-621,K-619,5,5.5,false,Katyayani PENZA 1 ltr x 1,1.1,5.5,true
Katyayani Fenox - fenoxaprop-p-ethyl 9.3 % EC 250ml x 10,K-1206,K-638,10,2.5,false,Katyayani Fenox - fenoxaprop-p-ethyl 9.3 % EC 250ml x 1,0.25,2.5,true
Katyayani Weed killer Plus 1 Ltr x 50,K-5053,K-5049,50,55,false,Katyayani Weed killer Plus 1 Ltr x 1,1.1,55,true
"Katyayani Katal (2,4-D Dimethyl Amine Salt 58% SL) 1 ltr x 4",K-6324,K-999,4,4.4,false,"Katyayani Katal (2,4-D Dimethyl Amine Salt 58% SL) 1 ltr x 1",1.1,4.4,true
Katyayani Suspension Atrazine 50% WP 1 kg x 5,K-5129,K-5127,5,5.5,false,Katyayani Suspension Atrazine 50% WP 1 kg x 1 ,1.1,5.5,true
Katyayani Sodium Benzoate 397gm x 5,K-5766,K-803,5,1.985,true,Katyayani Sodium Benzoate 397 gm x 1,0.397,1.985,true
Katyayani Lemar -Tembotrione 42% SC (34.4% w/w) 230ml x 44,K-5111,K-5106,44,11,false,Katyayani Lemar -Tembotrione 42% SC (34.4% w/w) 230ml x 1,0.23,10.12,false
