"displayName","sku","parentSku","itemQty","grossWeight","is_parent","parentDisplayName","parentGrossWeight","correctGrossWeight","isCorrectGrossWeight"
"Katyayani Agar Agar Powder    453 gm (1lb) x 1","G-336","G-336",1,0.453,true,"Katyayani Agar Agar Powder    453 gm (1lb) x 1",0.453,0.453,true
"Katyayani Cosmos Orange  seeds 667 mg x 1","G-525","G-525",1,0.0007337,true,"Katyayani Cosmos Orange  seeds 667 mg x 1",0.0007337,0.0007337,true
"Katyayani  Sodium Sulphate 454 gm (1 lb) x 1","G-356","G-356",1,0.454,true,"Katyayani  Sodium Sulphate 454 gm (1 lb) x 1",0.454,0.454,true
"Katyayani Spinach Seeds_Vegitable Seed 100gm x 1","G-102","G-102",1,0.1,true,"Katyayani Spinach Seeds_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Ferulic Acid Powder(1 Oz/ 28 Grams) 28 gm (1oz) x 1","G-395","G-395",1,0.028,true,"Katyayani Ferulic Acid Powder(1 Oz/ 28 Grams) 28 gm (1oz) x 1",0.028,0.028,true
"Katyayani Phlox Seeds_Flowering Seed 100gm x 1","G-82","G-82",1,0.1,true,"Katyayani Phlox Seeds_Flowering Seed 100gm x 1",0.1,0.1,true
"Katyayani Spinach Seeds (Palak)_Microgreen Seeds 100gm x 1","G-238","G-238",1,0.1,true,"Katyayani Spinach Seeds (Palak)_Microgreen Seeds 100gm x 1",0.1,0.1,true
"Katyayani cosmos mix seeds_Flowering Seed 100gm x 1","G-10","G-10",1,0.1,true,"Katyayani cosmos mix seeds_Flowering Seed 100gm x 1",0.1,0.1,true
"Katyayani Okra Seeds (Lady Finger)_Vegitable Seed 100gm x 1","G-112","G-112",1,0.1,true,"Katyayani Okra Seeds (Lady Finger)_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Green Peas Seeds_Vegitable Seed 10gm x 1","G-143","G-143",1,0.01,true,"Katyayani Green Peas Seeds_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Sunflower Oil Seeds_Microgreen Seeds 10gm x 1","G-251","G-251",1,0.01,true,"Katyayani Sunflower Oil Seeds_Microgreen Seeds 10gm x 1",0.01,0.01,true
"Katyayani Aster Mix Seeds_Flowering Seed 100gm x 1","G-35","G-35",1,0.1,true,"Katyayani Aster Mix Seeds_Flowering Seed 100gm x 1",0.1,0.1,true
"Katyayani Tall Fescue Grass - 100 g_Tree and Grass seeds 100gm x 1","G-314","G-314",1,0.1,true,"Katyayani Tall Fescue Grass - 100 g_Tree and Grass seeds 100gm x 1",0.1,0.1,true
"Katyayani Spirulina Powder,  454 gm (1 lb) x 1","G-367","G-367",1,0.454,true,"Katyayani Spirulina Powder,  454 gm (1 lb) x 1",0.454,0.454,true
"Katyayani Clearance Paraquat Dichloride 24% SL  1 ltr X 1","K-1294","K-1294",1,1.1,true,"Katyayani Clearance Paraquat Dichloride 24% SL  1 ltr X 1",1.1,1.1,true
"Katyayani Aluminium Sulphate 1 kg x 1","K-708","K-708",1,1.1,true,"Katyayani Aluminium Sulphate 1 kg x 1",1.1,1.1,true
"Katyayani Cream of Tartar 400gm x 1","K-737","K-737",1,0.4,true,"Katyayani Cream of Tartar 400gm x 1",0.4,0.4,true
"Katyayani Sillica Gel Desiccants 400gm x 1","K-794","K-794",1,0.4,true,"Katyayani Sillica Gel Desiccants 400gm x 1",0.4,0.4,true
"Katyayani Mesembryanthemum Mix Seeds_Flowering Seed 100gm x 1","G-37","G-37",1,0.1,true,"Katyayani Mesembryanthemum Mix Seeds_Flowering Seed 100gm x 1",0.1,0.1,true
"Katyayani Potato Starch 1 kg x 1","K-783","K-783",1,1.1,true,"Katyayani Potato Starch 1 kg x 1",1.1,1.1,true
"Katyayani Red Cherry Tomato Seeds_Vegitable Seed 10gm x 1","G-103","G-103",1,0.01,true,"Katyayani Red Cherry Tomato Seeds_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani  Kelp Powder 120 gm (4 oz) x 1","G-421","G-421",1,0.12,true,"Katyayani  Kelp Powder 120 gm (4 oz) x 1",0.12,0.12,true
"Katyayani Indian Greens Bundle of 5 Packet_Vegitable Seed 100gm x 1","G-158","G-158",1,0.1,true,"Katyayani Indian Greens Bundle of 5 Packet_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Rudbeckia Seeds_Flowering Seed 100gm x 1","G-80","G-80",1,0.1,true,"Katyayani Rudbeckia Seeds_Flowering Seed 100gm x 1",0.1,0.1,true
"Katyayani Pak Choi Seeds_Vegitable Seed 10gm x 1","G-159","G-159",1,0.01,true,"Katyayani Pak Choi Seeds_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Cowpea Seeds (Lobia Beans)_Vegitable Seed 100gm x 1","G-224","G-224",1,0.1,true,"Katyayani Cowpea Seeds (Lobia Beans)_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Sodium Sulfate  227 gm (8oz) x 1","G-340","G-340",1,0.227,true,"Katyayani Sodium Sulfate  227 gm (8oz) x 1",0.227,0.227,true
"Katyayani GREEN CUCUMBER_Vegitable Seed 10gm x 1","G-209","G-209",1,0.01,true,"Katyayani GREEN CUCUMBER_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Tarragon Seeds_Herb seeds 100gm x 1","G-284","G-284",1,0.1,true,"Katyayani Tarragon Seeds_Herb seeds 100gm x 1",0.1,0.1,true
"Katyayani Dihydromyricetin Powder 100 gm (3.5oz) x 1","G-330","G-330",1,0.1,true,"Katyayani Dihydromyricetin Powder 100 gm (3.5oz) x 1",0.1,0.1,true
"Katyayani Pansy Mixed  seeds 91 mg x 1","G-527","G-527",1,0.0001001,true,"Katyayani Pansy Mixed  seeds 91 mg x 1",0.0001001,0.0001001,true
"Katyayani Sodium TripolyPhosphate 397 gm x 2","K-825","K-825",2,0.794,true,"Katyayani Sodium TripolyPhosphate 397 gm x 2",0.794,0.794,true
"Katyayani Acacia Mangium Seeds - 100 g_Tree and Grass seeds 100gm x 1","G-316","G-316",1,0.1,true,"Katyayani Acacia Mangium Seeds - 100 g_Tree and Grass seeds 100gm x 1",0.1,0.1,true
"Katyayani Cauliflower Seeds_Vegitable Seed 100gm x 1","G-148","G-148",1,0.1,true,"Katyayani Cauliflower Seeds_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Sweetcorn Seeds_Vegitable Seed 100gm x 1","G-168","G-168",1,0.1,true,"Katyayani Sweetcorn Seeds_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Boron Citrate Powder 100gm x 1","G-322","G-322",1,0.1,true,"Katyayani Boron Citrate Powder 100gm x 1",0.1,0.1,true
"Katyayani Ferric Chloride 500 ml x 1","G-457","G-457",1,0.5,true,"Katyayani Ferric Chloride 500 ml x 1",0.5,0.5,true
"Katyayani Italian Basil Seeds_Herb seeds 100gm x 1","G-262","G-262",1,0.1,true,"Katyayani Italian Basil Seeds_Herb seeds 100gm x 1",0.1,0.1,true
"Katyayani Vitamin B12 Powder  113 gm (4 oz) x 1","G-396","G-396",1,0.113,true,"Katyayani Vitamin B12 Powder  113 gm (4 oz) x 1",0.113,0.113,true
"Katyayani Benzyl Alcohol  250 ml x 1","G-403","G-403",1,0.25,true,"Katyayani Benzyl Alcohol  250 ml x 1",0.25,0.25,true
"Katyayani Red Amaranthus Seeds (Red Math)_Vegitable Seed 10gm x 1","G-137","G-137",1,0.01,true,"Katyayani Red Amaranthus Seeds (Red Math)_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Watermelon Seeds_Fruit seeds 10gm x 1","G-293","G-293",1,0.01,true,"Katyayani Watermelon Seeds_Fruit seeds 10gm x 1",0.01,0.01,true
"Katyayani Pansy Mix Seeds_Flowering Seed 10gm x 1","G-77","G-77",1,0.01,true,"Katyayani Pansy Mix Seeds_Flowering Seed 10gm x 1",0.01,0.01,true
"Katyayani Zinc Oxide Suspension Concentrate 39.5% ww zinc 5 ltr x 1","K-6125","K-6125",1,5.5,true,"Katyayani Zinc Oxide Suspension Concentrate 39.5% ww zinc 5 ltr x 1",5.5,5.5,true
"Katyayani Imaza (Imazethapyr 10% SL) 500ml x 1","K-5022","K-5022",1,0.5,true,"Katyayani Imaza (Imazethapyr 10% SL) 500ml x 1",0.5,0.5,true
"Katyayani cosmos mix seeds_Flowering Seed 10gm x 1","G-09","G-09",1,0.01,true,"Katyayani cosmos mix seeds_Flowering Seed 10gm x 1",0.01,0.01,true
"Katyayani Calcium Propionate 397 gm x 1","K-725","K-725",1,0.397,true,"Katyayani Calcium Propionate 397 gm x 1",0.397,0.397,true
"Katyayani Foaming Agent 1 kg x 1","K-756","K-756",1,1.1,true,"Katyayani Foaming Agent 1 kg x 1",1.1,1.1,true
"Katyayani Candle Wax 5 kg x 1","K-730","K-730",1,5.5,true,"Katyayani Candle Wax 5 kg x 1",5.5,5.5,true
"Katyayani Candle Wax 400gm x 1","K-728","K-728",1,0.4,true,"Katyayani Candle Wax 400gm x 1",0.4,0.4,true
"Katyayani Star Phlox Mix Seeds_Flowering Seed 100gm x 1","G-56","G-56",1,0.1,true,"Katyayani Star Phlox Mix Seeds_Flowering Seed 100gm x 1",0.1,0.1,true
"Katyayani Tamarind Seed Powder 1 kg x 1","K-834","K-834",1,1.1,true,"Katyayani Tamarind Seed Powder 1 kg x 1",1.1,1.1,true
"Katyayani Shellac Flakes 400gm x 1","K-788","K-788",1,0.4,true,"Katyayani Shellac Flakes 400gm x 1",0.4,0.4,true
"Katyayani Lemar -Tembotrione 42% SC (34.4% w/w) 115 ml x 1 ","K-5187","K-5187",1,0.115,true,"Katyayani Lemar -Tembotrione 42% SC (34.4% w/w) 115 ml x 1 ",0.115,0.115,true
"Katyayani Soda Ash 400gm x 1","K-800","K-800",1,0.4,true,"Katyayani Soda Ash 400gm x 1",0.4,0.4,true
"Katyayani Monosodium Glutamate 5 kg x 1","K-862","K-862",1,5.5,true,"Katyayani Monosodium Glutamate 5 kg x 1",5.5,5.5,true
"Katyayani Carnauba Wax 400gm x 1","K-731","K-731",1,0.4,true,"Katyayani Carnauba Wax 400gm x 1",0.4,0.4,true
"Katyayani Tathaastu - Quizalofop Ethyl 5%EC 100ml X 1","K-5150","K-5150",1,0.1,true,"Katyayani Tathaastu - Quizalofop Ethyl 5%EC 100ml X 1",0.1,0.1,true
"Katyayani HydroxyEthyl Cellulose 5 kg x 1","K-763","K-763",1,5.5,true,"Katyayani HydroxyEthyl Cellulose 5 kg x 1",5.5,5.5,true
"Katyayani Zinc Oxide 1 kg x 1","K-855","K-855",1,1.1,true,"Katyayani Zinc Oxide 1 kg x 1",1.1,1.1,true
"Katyayani Asparagus Seeds_Vegitable Seed 100gm x 1","G-236","G-236",1,0.1,true,"Katyayani Asparagus Seeds_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani White Kaolin  454 gm (16oz) x 1","G-415","G-415",1,0.454,true,"Katyayani White Kaolin  454 gm (16oz) x 1",0.454,0.454,true
"Katyayani Ball clay 400gm x 1","K-713","K-713",1,0.4,true,"Katyayani Ball clay 400gm x 1",0.4,0.4,true
"Katyayani Cow Dung Cakes 100pc x 1","K-679","K-679",1,0.55,true,"Katyayani Cow Dung Cakes 100pc x 1",0.55,0.55,true
"Katyayani Cream of Tartar 5 kg x 1","K-739","K-739",1,5.5,true,"Katyayani Cream of Tartar 5 kg x 1",5.5,5.5,true
"Katyayani Red Amaranthus Seeds (Red Math)_Vegitable Seed 100gm x 1","G-138","G-138",1,0.1,true,"Katyayani Red Amaranthus Seeds (Red Math)_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Radish white long  seeds 5000 mg x 1","G-535","G-535",1,0.0055,true,"Katyayani Radish white long  seeds 5000 mg x 1",0.0055,0.0055,true
"Katyayani Leafy Vegetable Seeds Bundle of 5 Packet_Vegitable Seed 100gm x 1","G-180","G-180",1,0.1,true,"Katyayani Leafy Vegetable Seeds Bundle of 5 Packet_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Indian Round Gourd Seeds (Tinda)_Vegitable Seed 10gm x 1","G-207","G-207",1,0.01,true,"Katyayani Indian Round Gourd Seeds (Tinda)_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Antirrhinum Seeds_Flowering Seed 10gm x 1","G-85","G-85",1,0.01,true,"Katyayani Antirrhinum Seeds_Flowering Seed 10gm x 1",0.01,0.01,true
"Katyayani Malabar Spinach Seeds (Poi Saag)_Vegitable Seed 10gm x 1","G-177","G-177",1,0.01,true,"Katyayani Malabar Spinach Seeds (Poi Saag)_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Spinach Seeds (Palak)_Microgreen Seeds 10gm x 1","G-237","G-237",1,0.01,true,"Katyayani Spinach Seeds (Palak)_Microgreen Seeds 10gm x 1",0.01,0.01,true
"Katyayani Tarragon Seeds_Herb seeds 10gm x 1","G-283","G-283",1,0.01,true,"Katyayani Tarragon Seeds_Herb seeds 10gm x 1",0.01,0.01,true
"Katyayani Strontium Chloride  100 gm (4.5oz) x 1","G-369","G-369",1,0.1,true,"Katyayani Strontium Chloride  100 gm (4.5oz) x 1",0.1,0.1,true
"Katyayani Sweet Pea Royal Mix Seeds_Flowering Seed 100gm x 1","G-90","G-90",1,0.1,true,"Katyayani Sweet Pea Royal Mix Seeds_Flowering Seed 100gm x 1",0.1,0.1,true
"Katyayani Amaranth Seeds (Chawli Bhaji)_Microgreen Seeds 10gm x 1","G-255","G-255",1,0.01,true,"Katyayani Amaranth Seeds (Chawli Bhaji)_Microgreen Seeds 10gm x 1",0.01,0.01,true
"Katyayani Parsley Seeds_Herb seeds 10gm x 1","G-269","G-269",1,0.01,true,"Katyayani Parsley Seeds_Herb seeds 10gm x 1",0.01,0.01,true
"Katyayani Broccoli Seeds_Vegitable Seed 100gm x 1","G-110","G-110",1,0.1,true,"Katyayani Broccoli Seeds_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Denatured Ethyl Alcohol 946 ml x 1","G-376","G-376",1,0.946,true,"Katyayani Denatured Ethyl Alcohol 946 ml x 1",0.946,0.946,true
"Katyayani Noolkol Seeds_Vegitable Seed 100gm x 1","G-216","G-216",1,0.1,true,"Katyayani Noolkol Seeds_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Table Palm Seeds - 100 g_Tree and Grass seeds 100gm x 1","G-302","G-302",1,0.1,true,"Katyayani Table Palm Seeds - 100 g_Tree and Grass seeds 100gm x 1",0.1,0.1,true
"Katyayani Cassia Marginata Seeds  Red Shower Tree) - 100 g_Tree and Grass seeds 100gm x 1","G-321","G-321",1,0.1,true,"Katyayani Cassia Marginata Seeds  Red Shower Tree) - 100 g_Tree and Grass seeds 100gm x 1",0.1,0.1,true
"Katyayani Red Pumpkin Seeds_Vegitable Seed 100gm x 1","G-192","G-192",1,0.1,true,"Katyayani Red Pumpkin Seeds_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani  Silicon Dioxide 1 kg (2.2 lb) x 1","G-338","G-338",1,1.1,true,"Katyayani  Silicon Dioxide 1 kg (2.2 lb) x 1",1.1,1.1,true
"Katyayani Brinjal Banarshi Giant Seeds_Vegitable Seed 100gm x 1","G-146","G-146",1,0.1,true,"Katyayani Brinjal Banarshi Giant Seeds_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Chervil Seeds_Herb seeds 100gm x 1","G-286","G-286",1,0.1,true,"Katyayani Chervil Seeds_Herb seeds 100gm x 1",0.1,0.1,true
"Katyayani Lubin Pixie Mix  seeds 375 mg x 1","G-531","G-531",1,0.0004125,true,"Katyayani Lubin Pixie Mix  seeds 375 mg x 1",0.0004125,0.0004125,true
"Katyayani Oregano Seeds_Herb seeds 100gm x 1","G-266","G-266",1,0.1,true,"Katyayani Oregano Seeds_Herb seeds 100gm x 1",0.1,0.1,true
"Katyayani Turmeric Powder 397 gm (14oz) x 1","G-417","G-417",1,0.397,true,"Katyayani Turmeric Powder 397 gm (14oz) x 1",0.397,0.397,true
"Katyayani Maca Powder, 227 gm (8 oz) x 1","G-454","G-454",1,0.227,true,"Katyayani Maca Powder, 227 gm (8 oz) x 1",0.227,0.227,true
"Katyayani Phlox Seeds_Flowering Seed 10gm x 1","G-81","G-81",1,0.01,true,"Katyayani Phlox Seeds_Flowering Seed 10gm x 1",0.01,0.01,true
"Katyayani Coriander Seeds_Vegitable Seed 100gm x 1","G-106","G-106",1,0.1,true,"Katyayani Coriander Seeds_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Noolkol Seeds_Vegitable Seed 10gm x 1","G-215","G-215",1,0.01,true,"Katyayani Noolkol Seeds_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani  Ammonium Bicarbonate 113 gm (4oz) x 1","G-348","G-348",1,0.113,true,"Katyayani  Ammonium Bicarbonate 113 gm (4oz) x 1",0.113,0.113,true
"Katyayani Ferric Chloride 1 ltr x 1","G-425","G-425",1,1.1,true,"Katyayani Ferric Chloride 1 ltr x 1",1.1,1.1,true
"Katyayani Kale Seeds_Vegitable Seed 10gm x 1","G-135","G-135",1,0.01,true,"Katyayani Kale Seeds_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Arugula Seeds (Rocket Leaves)_Herb seeds 10gm x 1","G-267","G-267",1,0.01,true,"Katyayani Arugula Seeds (Rocket Leaves)_Herb seeds 10gm x 1",0.01,0.01,true
"Katyayani Coriander Seeds_Vegitable Seed 10gm x 1","G-105","G-105",1,0.01,true,"Katyayani Coriander Seeds_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Lettuce Iceberg Seeds (Round)_Vegitable Seed 100gm x 1","G-118","G-118",1,0.1,true,"Katyayani Lettuce Iceberg Seeds (Round)_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Swiss Chard Yellow  seeds 13500 mg x 1","G-508","G-508",1,0.01485,true,"Katyayani Swiss Chard Yellow  seeds 13500 mg x 1",0.01485,0.01485,true
"Katyayani Helichrysum Seeds_Flowering Seed 100gm x 1","G-98","G-98",1,0.1,true,"Katyayani Helichrysum Seeds_Flowering Seed 100gm x 1",0.1,0.1,true
"Katyayani Doob Grass Seeds (Carpet Lawn)_Tree and Grass seeds 10gm x 1","G-297","G-297",1,0.01,true,"Katyayani Doob Grass Seeds (Carpet Lawn)_Tree and Grass seeds 10gm x 1",0.01,0.01,true
"Katyayani Tartaric Acid 400 gm (14 oz) x 1","G-359","G-359",1,0.4,true,"Katyayani Tartaric Acid 400 gm (14 oz) x 1",0.4,0.4,true
"Katyayani Foaming Agent 1 ltr x 1","G-428","G-428",1,1.1,true,"Katyayani Foaming Agent 1 ltr x 1",1.1,1.1,true
"Katyayani Carrot Nantes Seeds (Improved)_Microgreen Seeds 100gm x 1","G-248","G-248",1,0.1,true,"Katyayani Carrot Nantes Seeds (Improved)_Microgreen Seeds 100gm x 1",0.1,0.1,true
"Katyayani Red Cherry Tomato Seeds_Vegitable Seed 100gm x 1","G-104","G-104",1,0.1,true,"Katyayani Red Cherry Tomato Seeds_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Chinese Cabbage Seeds_Vegitable Seed 10gm x 1","G-189","G-189",1,0.01,true,"Katyayani Chinese Cabbage Seeds_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Celery Seeds_Vegitable Seed 10gm x 1","G-165","G-165",1,0.01,true,"Katyayani Celery Seeds_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Leafy Vegetable Seeds Bundle of 5 Packet_Vegitable Seed 10gm x 1","G-179","G-179",1,0.01,true,"Katyayani Leafy Vegetable Seeds Bundle of 5 Packet_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Red Onion Seeds_Vegitable Seed 10gm x 1","G-187","G-187",1,0.01,true,"Katyayani Red Onion Seeds_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Careopsis Seed  seeds 200 mg x 1","G-523","G-523",1,0.00022,true,"Katyayani Careopsis Seed  seeds 200 mg x 1",0.00022,0.00022,true
"Katyayani Red Pumpkin Seeds_Vegitable Seed 10gm x 1","G-191","G-191",1,0.01,true,"Katyayani Red Pumpkin Seeds_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Beetroot Red Rubi  seeds 2900 mg x 1","G-521","G-521",1,0.00319,true,"Katyayani Beetroot Red Rubi  seeds 2900 mg x 1",0.00319,0.00319,true
"Katyayani  GMS Powder 100 gm (3.52 oz) x 1","G-351","G-351",1,0.1,true,"Katyayani  GMS Powder 100 gm (3.52 oz) x 1",0.1,0.1,true
"Katyayani Black Brinjal Seeds (Long)_Vegitable Seed 100gm x 1","G-186","G-186",1,0.1,true,"Katyayani Black Brinjal Seeds (Long)_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Tulsi Seeds (Holy Basil)_Herb seeds 100gm x 1","G-264","G-264",1,0.1,true,"Katyayani Tulsi Seeds (Holy Basil)_Herb seeds 100gm x 1",0.1,0.1,true
"Katyayani Charcoal Powder 453 gm (1lb) x 1","G-344","G-344",1,0.453,true,"Katyayani Charcoal Powder 453 gm (1lb) x 1",0.453,0.453,true
"Katyayani Basil Green (Tulsi Rama Green)  seeds 30833 mg x 1","G-514","G-514",1,0.0339163,true,"Katyayani Basil Green (Tulsi Rama Green)  seeds 30833 mg x 1",0.0339163,0.0339163,true
"Katyayani Sage Seeds_Herb seeds 10gm x 1","G-279","G-279",1,0.01,true,"Katyayani Sage Seeds_Herb seeds 10gm x 1",0.01,0.01,true
"Katyayani Ammonia Solution 500 ml x 1","G-389","G-389",1,0.5,true,"Katyayani Ammonia Solution 500 ml x 1",0.5,0.5,true
"Katyayani Potassium Sorbate 453gm x 1","G-324","G-324",1,0.453,true,"Katyayani Potassium Sorbate 453gm x 1",0.453,0.453,true
"Katyayani Malic Acid 227 gm (8oz) x 1","G-365","G-365",1,0.227,true,"Katyayani Malic Acid 227 gm (8oz) x 1",0.227,0.227,true
"Katyayani Polyvinyl Alcohol 1 ltr x 1","G-381","G-381",1,1.1,true,"Katyayani Polyvinyl Alcohol 1 ltr x 1",1.1,1.1,true
"Katyayani Leafy Vegetable Seeds Bundle of 5 Packet_Microgreen Seeds 10gm x 1","G-253","G-253",1,0.01,true,"Katyayani Leafy Vegetable Seeds Bundle of 5 Packet_Microgreen Seeds 10gm x 1",0.01,0.01,true
"Katyayani  Copper Nitrate Trihydrate, 500 gm (18oz) x 1","G-374","G-374",1,0.5,true,"Katyayani  Copper Nitrate Trihydrate, 500 gm (18oz) x 1",0.5,0.5,true
"Katyayani Malabar Spinach Seeds (Poi Saag)_Vegitable Seed 100gm x 1","G-178","G-178",1,0.1,true,"Katyayani Malabar Spinach Seeds (Poi Saag)_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Indian Round Gourd Seeds (Tinda)_Vegitable Seed 100gm x 1","G-208","G-208",1,0.1,true,"Katyayani Indian Round Gourd Seeds (Tinda)_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani  Acesulfame k powder 340 gm (12oz) x 1","G-329","G-329",1,0.34,true,"Katyayani  Acesulfame k powder 340 gm (12oz) x 1",0.34,0.34,true
"Katyayani Gilricidia  seeds 4545 mg x 1","G-539","G-539",1,0.0049995,true,"Katyayani Gilricidia  seeds 4545 mg x 1",0.0049995,0.0049995,true
"Katyayani stock mix seeds_Flowering Seed 10gm x 1","G-91","G-91",1,0.01,true,"Katyayani stock mix seeds_Flowering Seed 10gm x 1",0.01,0.01,true
"Katyayani Green Onion Seeds (Leek)_Vegitable Seed 100gm x 1","G-140","G-140",1,0.1,true,"Katyayani Green Onion Seeds (Leek)_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Carrot Nantes Seeds (Improved)_Vegitable Seed 10gm x 1","G-149","G-149",1,0.01,true,"Katyayani Carrot Nantes Seeds (Improved)_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Alum Powder 454 gm (1 lb) x 1","G-347","G-347",1,0.454,true,"Katyayani Alum Powder 454 gm (1 lb) x 1",0.454,0.454,true
"Katyayani Radish Golden Seeds (Pusa Chatki)_Microgreen Seeds 100gm x 1","G-246","G-246",1,0.1,true,"Katyayani Radish Golden Seeds (Pusa Chatki)_Microgreen Seeds 100gm x 1",0.1,0.1,true
"Katyayani Creeping Bent Grass - 100 g_Tree and Grass seeds 100gm x 1","G-313","G-313",1,0.1,true,"Katyayani Creeping Bent Grass - 100 g_Tree and Grass seeds 100gm x 1",0.1,0.1,true
"Katyayani Fenugreek Seeds (Methi)_Microgreen Seeds 10gm x 1","G-243","G-243",1,0.01,true,"Katyayani Fenugreek Seeds (Methi)_Microgreen Seeds 10gm x 1",0.01,0.01,true
"Katyayani Cleome Mix Seeds_Flowering Seed 100gm x 1","G-88","G-88",1,0.1,true,"Katyayani Cleome Mix Seeds_Flowering Seed 100gm x 1",0.1,0.1,true
"Katyayani Thyme Seeds_Herb seeds 100gm x 1","G-272","G-272",1,0.1,true,"Katyayani Thyme Seeds_Herb seeds 100gm x 1",0.1,0.1,true
"Katyayani Yeast Nutrient 453gm x 1","G-325","G-325",1,0.453,true,"Katyayani Yeast Nutrient 453gm x 1",0.453,0.453,true
"Katyayani Pak Choi Seeds_Vegitable Seed 100gm x 1","G-160","G-160",1,0.1,true,"Katyayani Pak Choi Seeds_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani  Tamarind Seed Powder 454 gm (1 lb) x 1","G-358","G-358",1,0.454,true,"Katyayani  Tamarind Seed Powder 454 gm (1 lb) x 1",0.454,0.454,true
"Katyayani D - Ribose Powder   1 kg (2.2lb) x 1","G-453","G-453",1,1.1,true,"Katyayani D - Ribose Powder   1 kg (2.2lb) x 1",1.1,1.1,true
"Katyayani Parsley Seeds_Herb seeds 100gm x 1","G-270","G-270",1,0.1,true,"Katyayani Parsley Seeds_Herb seeds 100gm x 1",0.1,0.1,true
"Katyayani Chervil Seeds_Herb seeds 10gm x 1","G-285","G-285",1,0.01,true,"Katyayani Chervil Seeds_Herb seeds 10gm x 1",0.01,0.01,true
"Katyayani Cantaloupe Seeds (Muskmelon)_Fruit seeds 10gm x 1","G-295","G-295",1,0.01,true,"Katyayani Cantaloupe Seeds (Muskmelon)_Fruit seeds 10gm x 1",0.01,0.01,true
"Katyayani Doob Grass Seeds (Carpet Lawn)_Tree and Grass seeds 100gm x 1","G-298","G-298",1,0.1,true,"Katyayani Doob Grass Seeds (Carpet Lawn)_Tree and Grass seeds 100gm x 1",0.1,0.1,true
"Katyayani Marigold African Double Seeds_Flowering Seed 10gm x 1","G-51","G-51",1,0.01,true,"Katyayani Marigold African Double Seeds_Flowering Seed 10gm x 1",0.01,0.01,true
"Katyayani Glyphosate 41% SL 50ltr X 1","K-6012","K-6012",1,55,true,"Katyayani Glyphosate 41% SL 50ltr X 1",55,55,true
"Katyayani Clearance Paraquat Dichloride 24% SL  500ml x 1","K-5790","K-5790",1,0.5,true,"Katyayani Clearance Paraquat Dichloride 24% SL  500ml x 1",0.5,0.5,true
"Katyayani Ajinomoto 1 kg x 1","K-702","K-702",1,1.1,true,"Katyayani Ajinomoto 1 kg x 1",1.1,1.1,true
"Katyayani Ferric Chloride 400gm x 1","K-749","K-749",1,0.4,true,"Katyayani Ferric Chloride 400gm x 1",0.4,0.4,true
"Katyayani Calendula Seeds_Flowering Seed 100gm x 1","G-33","G-33",1,0.1,true,"Katyayani Calendula Seeds_Flowering Seed 100gm x 1",0.1,0.1,true
"Katyayani White Onion Seeds_Vegitable Seed 100gm x 1","G-230","G-230",1,0.1,true,"Katyayani White Onion Seeds_Vegitable Seed 100gm x 1",0.1,0.1,true
